"root","x","Barrier","Kr","Kx","kAQP","perimeter","kr","radius"
"root1",6,"T1",6.98299054448662e-12,7.00540368168251e-11,3.47222222222222e-07,0.108187678425972,6.45451556598912e-08,0.172186038031298
"root1",6,"T2",7.25258956464089e-12,7.00540368168251e-11,4.62962962962963e-07,0.108187678425972,6.70371124527227e-08,0.172186038031298
"root1",6,"T3",4.12269614298083e-12,7.00540368168251e-11,4.62962962962963e-07,0.108187678425972,3.81068916808471e-08,0.172186038031298
"root1",6,"T1",7.69215119662761e-12,7.00540368168251e-11,4.62962962962963e-07,0.108187678425972,7.11000671106091e-08,0.172186038031298
"root1",6,"T2",7.76687470689024e-12,7.00540368168251e-11,5.78703703703704e-07,0.108187678425972,7.17907512194632e-08,0.172186038031298
"root1",6,"T3",4.21248714270242e-12,7.00540368168251e-11,5.78703703703704e-07,0.108187678425972,3.89368475596307e-08,0.172186038031298
"root1",6,"T1",8.29181677286967e-12,7.00540368168251e-11,5.78703703703704e-07,0.108187678425972,7.66428940292252e-08,0.172186038031298
"root1",6,"T2",8.20674621355058e-12,7.00540368168251e-11,6.94444444444444e-07,0.108187678425972,7.58565701099325e-08,0.172186038031298
"root1",6,"T3",4.28028844827814e-12,7.00540368168251e-11,6.94444444444444e-07,0.108187678425972,3.95635483684674e-08,0.172186038031298
"root1",6,"T1",8.81490816525645e-12,7.00540368168251e-11,6.94444444444444e-07,0.108187678425972,8.14779306988096e-08,0.172186038031298
"root1",6,"T2",8.59170369810263e-12,7.00540368168251e-11,8.10185185185185e-07,0.108187678425972,7.94148078885116e-08,0.172186038031298
"root1",6,"T3",4.33398294635154e-12,7.00540368168251e-11,8.10185185185185e-07,0.108187678425972,4.00598571797351e-08,0.172186038031298
"root1",6,"T1",9.28108154022478e-12,7.00540368168251e-11,8.10185185185185e-07,0.108187678425972,8.57868629335216e-08,0.172186038031298
"root1",6,"T2",8.93441549018132e-12,7.00540368168251e-11,9.25925925925926e-07,0.108187678425972,8.25825604187888e-08,0.172186038031298
"root1",6,"T3",4.37802492746757e-12,7.00540368168251e-11,9.25925925925926e-07,0.108187678425972,4.04669458774204e-08,0.172186038031298
"root1",6,"T1",9.70312683068539e-12,7.00540368168251e-11,9.25925925925926e-07,0.108187678425972,8.96879105999562e-08,0.172186038031298
"root1",6,"T2",9.2436028976772e-12,7.00540368168251e-11,1.04166666666667e-06,0.108187678425972,8.54404404657059e-08,0.172186038031298
"root1",6,"T3",4.41513090012358e-12,7.00540368168251e-11,1.04166666666667e-06,0.108187678425972,4.08099236840973e-08,0.172186038031298
"root1",6,"T1",1.00898731891135e-11,7.00540368168251e-11,1.04166666666667e-06,0.108187678425972,9.32626832917724e-08,0.172186038031298
"root1",6,"T2",9.52553233315702e-12,7.00540368168251e-11,1.15740740740741e-06,0.108187678425972,8.80463697136723e-08,0.172186038031298
"root1",6,"T3",4.44705721817578e-12,7.00540368168251e-11,1.15740740740741e-06,0.108187678425972,4.11050249240601e-08,0.172186038031298
"root1",6,"T1",1.04476860893801e-11,7.00540368168251e-11,1.15740740740741e-06,0.108187678425972,9.65700183365061e-08,0.172186038031298
"root1",9,"T2",6.08130290052706e-12,1.93830073140037e-10,1.15740740740741e-07,0.145028258448384,4.19318480797411e-08,0.230819642200692
"root1",9,"T3",4.57536130884519e-12,1.93830073140037e-10,1.15740740740741e-07,0.145028258448384,3.15480676510611e-08,0.230819642200692
"root1",9,"T1",6.25115907538096e-12,1.93830073140037e-10,1.15740740740741e-07,0.145028258448384,4.31030417262148e-08,0.230819642200692
"root1",9,"T2",7.26564764806921e-12,1.93830073140037e-10,2.31481481481481e-07,0.145028258448384,5.00981513934064e-08,0.230819642200692
"root1",9,"T3",5.03790169594334e-12,1.93830073140037e-10,2.31481481481481e-07,0.145028258448384,3.47373798033736e-08,0.230819642200692
"root1",9,"T1",7.52243751807427e-12,1.93830073140037e-10,2.31481481481481e-07,0.145028258448384,5.18687709454329e-08,0.230819642200692
"root1",9,"T2",8.07995104713594e-12,1.93830073140037e-10,3.47222222222222e-07,0.145028258448384,5.57129426608375e-08,0.230819642200692
