"CS_id","name","type","value","id"
"B04_B_To_C03_Z20_01","Cortex","length","15.387",447
"B04_B_To_C03_Z20_01","Cortex","length","17.472",448
"B04_B_To_C03_Z20_01","Exodermis","area","328.61",449
"B04_B_To_C03_Z20_01","Exodermis","area","322.512",450
"B04_B_To_C03_Z20_01","Exodermis","area","363.979",451
"B04_B_To_C03_Z20_01","Exodermis","area","344.542",452
"B04_B_To_C03_Z20_01","Exodermis","area","372.821",453
"B04_B_To_C03_Z20_01","Exodermis","XM","376.824",454
"B04_B_To_C03_Z20_01","Exodermis","XM","337.541",455
"B04_B_To_C03_Z20_01","Exodermis","XM","304.176",456
"B04_B_To_C03_Z20_01","Exodermis","XM","267.724",457
"B04_B_To_C03_Z20_01","Exodermis","XM","393.83",458
"B04_B_To_C03_Z20_01","Exodermis","YM","167.879",459
"B04_B_To_C03_Z20_01","Exodermis","YM","137.089",460
"B04_B_To_C03_Z20_01","Exodermis","YM","122.176",461
"B04_B_To_C03_Z20_01","Exodermis","YM","108.018",462
"B04_B_To_C03_Z20_01","Exodermis","YM","235.594",463
"B04_B_To_C03_Z20_01","Exodermis","length","19.651",464
"B04_B_To_C03_Z20_01","Exodermis","length","19.318",465
"B04_B_To_C03_Z20_01","Exodermis","length","21.692",466
"B04_B_To_C03_Z20_01","Exodermis","length","23.434",467
"B04_B_To_C03_Z20_01","Exodermis","length","23.022",468
"B04_B_To_C03_Z20_01","Epidermis","area","109.765",469
"B04_B_To_C03_Z20_01","Epidermis","area","119.522",470
"B04_B_To_C03_Z20_01","Epidermis","XM","335.438",471
"B04_B_To_C03_Z20_01","Epidermis","XM","120.327",472
"B04_B_To_C03_Z20_01","Epidermis","YM","123.426",473
"B04_B_To_C03_Z20_01","Epidermis","YM","221.862",474
"B04_B_To_C03_Z20_01","Epidermis","length","9.52",475
"B04_B_To_C03_Z20_01","Epidermis","length","12.573",476
"B04_B_To_C03_Z20_01","Stele","area","9471.232",477
"B04_B_To_C03_Z20_01","Stele","XM","263.817",478
"B04_B_To_C03_Z20_01","Stele","YM","237.849",479
"B04_B_To_C03_Z20_01","Barriers","type","endodermis",480
"B04_B_To_C03_Z20_01","Barriers","type","exodermis",481
"B04_B_To_C03_Z20_01","Barriers","stage","1",482
"B04_B_To_C03_Z20_01","Barriers","stage","0",483
"B04_B_To_C03_Z20_01","stele","nLayers","7",484
"B04_B_To_C03_Z20_01","stele","radius","56.7",485
"B04_B_To_C03_Z20_01","pericycle","nLayers","1",486
"B04_B_To_C03_Z20_01","pericycle","radius","0",487
"B04_B_To_C03_Z20_01","endodermis","nLayers","1",488
"B04_B_To_C03_Z20_01","endodermis","radius","0",489
"B04_B_To_C03_Z20_01","cortex","nLayers","3",490
"B04_B_To_C03_Z20_01","cortex","radius","96.1",491
"B04_B_To_C03_Z20_01","epidermis","nLayers","1",492
"B04_B_To_C03_Z20_01","epidermis","radius","0",493
"B04_B_To_C03_Z20_01","exodermis","nLayers","1",494
"B04_B_To_C03_Z20_01","exodermis","radius","0",495
"B04_B_To_C03_Z20_01","phloem","nLayers","0",496
"B04_B_To_C03_Z20_01","phloem","radius","0",497
"B04_B_To_C04_Z20_01","Xylem","area","415.127",498
"B04_B_To_C04_Z20_01","Xylem","area","186.677",499
"B04_B_To_C04_Z20_01","Xylem","area","108.851",500
"B04_B_To_C04_Z20_01","Xylem","area","208.402",501
"B04_B_To_C04_Z20_01","Xylem","XM","304.849",502
"B04_B_To_C04_Z20_01","Xylem","XM","321.958",503
"B04_B_To_C04_Z20_01","Xylem","XM","333.525",504
"B04_B_To_C04_Z20_01","Xylem","XM","286.113",505
"B04_B_To_C04_Z20_01","Xylem","YM","238.65",506
"B04_B_To_C04_Z20_01","Xylem","YM","227.031",507
"B04_B_To_C04_Z20_01","Xylem","YM","220.439",508
"B04_B_To_C04_Z20_01","Xylem","YM","247.035",509
"B04_B_To_C04_Z20_01","Parenchyma","area","30.719",510
"B04_B_To_C04_Z20_01","Parenchyma","area","58.008",511
"B04_B_To_C04_Z20_01","Parenchyma","area","38.647",512
"B04_B_To_C04_Z20_01","Parenchyma","area","27.518",513
"B04_B_To_C04_Z20_01","Parenchyma","area","23.478",514
"B04_B_To_C04_Z20_01","Parenchyma","area","40.171",515
"B04_B_To_C04_Z20_01","Parenchyma","area","49.928",516
"B04_B_To_C04_Z20_01","Parenchyma","area","54.12",517
"B04_B_To_C04_Z20_01","Parenchyma","area","51.376",518
"B04_B_To_C04_Z20_01","Parenchyma","area","38.037",519
"B04_B_To_C04_Z20_01","Parenchyma","area","52.825",520
"B04_B_To_C04_Z20_01","Parenchyma","XM","316.2",521
"B04_B_To_C04_Z20_01","Parenchyma","XM","323.084",522
"B04_B_To_C04_Z20_01","Parenchyma","XM","326.463",523
"B04_B_To_C04_Z20_01","Parenchyma","XM","328.444",524
"B04_B_To_C04_Z20_01","Parenchyma","XM","330.479",525
"B04_B_To_C04_Z20_01","Parenchyma","XM","299.81",526
"B04_B_To_C04_Z20_01","Parenchyma","XM","300.848",527
"B04_B_To_C04_Z20_01","Parenchyma","XM","293.631",528
"B04_B_To_C04_Z20_01","Parenchyma","XM","292.76",529
"B04_B_To_C04_Z20_01","Parenchyma","XM","288.022",530
"B04_B_To_C04_Z20_01","Parenchyma","XM","283.661",531
"B04_B_To_C04_Z20_01","Parenchyma","YM","246.864",532
"B04_B_To_C04_Z20_01","Parenchyma","YM","247.187",533
"B04_B_To_C04_Z20_01","Parenchyma","YM","252.603",534
"B04_B_To_C04_Z20_01","Parenchyma","YM","257.704",535
"B04_B_To_C04_Z20_01","Parenchyma","YM","263.108",536
"B04_B_To_C04_Z20_01","Parenchyma","YM","227.161",537
"B04_B_To_C04_Z20_01","Parenchyma","YM","220.883",538
"B04_B_To_C04_Z20_01","Parenchyma","YM","218.655",539
"B04_B_To_C04_Z20_01","Parenchyma","YM","213.037",540
"B04_B_To_C04_Z20_01","Parenchyma","YM","209.282",541
"B04_B_To_C04_Z20_01","Parenchyma","YM","203.88",542
"B04_B_To_C04_Z20_01","Phloem","area","26.069",543
"B04_B_To_C04_Z20_01","Phloem","area","50.385",544
"B04_B_To_C04_Z20_01","Phloem","area","26.755",545
"B04_B_To_C04_Z20_01","Phloem","area","49.166",546
"B04_B_To_C04_Z20_01","Phloem","XM","330.212",547
"B04_B_To_C04_Z20_01","Phloem","XM","324.237",548
"B04_B_To_C04_Z20_01","Phloem","XM","330.947",549
"B04_B_To_C04_Z20_01","Phloem","XM","336.739",550
"B04_B_To_C04_Z20_01","Phloem","YM","263.218",551
"B04_B_To_C04_Z20_01","Phloem","YM","268.751",552
"B04_B_To_C04_Z20_01","Phloem","YM","268.995",553
"B04_B_To_C04_Z20_01","Phloem","YM","264.096",554
"B04_B_To_C04_Z20_01","Phloem","length","4.939",555
"B04_B_To_C04_Z20_01","Phloem","length","7.178",556
"B04_B_To_C04_Z20_01","Phloem","length","7.349",557
"B04_B_To_C04_Z20_01","Phloem","length","7.399",558
"B04_B_To_C04_Z20_01","Pericycle","area","107.174",559
"B04_B_To_C04_Z20_01","Pericycle","area","66.622",560
"B04_B_To_C04_Z20_01","Pericycle","area","126.383",561
"B04_B_To_C04_Z20_01","Pericycle","area","179.436",562
"B04_B_To_C04_Z20_01","Pericycle","area","138.045",563
"B04_B_To_C04_Z20_01","Pericycle","area","156.721",564
"B04_B_To_C04_Z20_01","Pericycle","area","120.742",565
"B04_B_To_C04_Z20_01","Pericycle","area","81.562",566
"B04_B_To_C04_Z20_01","Pericycle","area","71.195",567
"B04_B_To_C04_Z20_01","Pericycle","area","143.305",568
"B04_B_To_C04_Z20_01","Pericycle","XM","353.551",569
"B04_B_To_C04_Z20_01","Pericycle","XM","343.882",570
"B04_B_To_C04_Z20_01","Pericycle","XM","321.356",571
"B04_B_To_C04_Z20_01","Pericycle","XM","294.973",572
"B04_B_To_C04_Z20_01","Pericycle","XM","273.792",573
"B04_B_To_C04_Z20_01","Pericycle","XM","273.928",574
"B04_B_To_C04_Z20_01","Pericycle","XM","261.654",575
"B04_B_To_C04_Z20_01","Pericycle","XM","255.945",576
"B04_B_To_C04_Z20_01","Pericycle","XM","266.634",577
"B04_B_To_C04_Z20_01","Pericycle","XM","315.364",578
"B04_B_To_C04_Z20_01","Pericycle","YM","211.182",579
"B04_B_To_C04_Z20_01","Pericycle","YM","196.852",580
"B04_B_To_C04_Z20_01","Pericycle","YM","191.243",581
"B04_B_To_C04_Z20_01","Pericycle","YM","191.442",582
"B04_B_To_C04_Z20_01","Pericycle","YM","196.851",583
"B04_B_To_C04_Z20_01","Pericycle","YM","196.771",584
"B04_B_To_C04_Z20_01","Pericycle","YM","217.426",585
"B04_B_To_C04_Z20_01","Pericycle","YM","237.767",586
"B04_B_To_C04_Z20_01","Pericycle","YM","266.325",587
"B04_B_To_C04_Z20_01","Pericycle","YM","277.224",588
"B04_B_To_C04_Z20_01","Pericycle","length","11.051",589
"B04_B_To_C04_Z20_01","Pericycle","length","9.227",590
"B04_B_To_C04_Z20_01","Pericycle","length","11.373",591
"B04_B_To_C04_Z20_01","Pericycle","length","15.899",592
"B04_B_To_C04_Z20_01","Pericycle","length","14.078",593
"B04_B_To_C04_Z20_01","Pericycle","length","12.189",594
"B04_B_To_C04_Z20_01","Pericycle","length","8.852",595
"B04_B_To_C04_Z20_01","Pericycle","length","8.397",596
"B04_B_To_C04_Z20_01","Pericycle","length","15.273",597
"B04_B_To_C04_Z20_01","Pericycle","length","13.483",598
"B04_B_To_C04_Z20_01","Endodermis","area","281.96",599
"B04_B_To_C04_Z20_01","Endodermis","area","282.036",600
"B04_B_To_C04_Z20_01","Endodermis","area","149.708",601
"B04_B_To_C04_Z20_01","Endodermis","area","226.086",602
"B04_B_To_C04_Z20_01","Endodermis","area","210.994",603
"B04_B_To_C04_Z20_01","Endodermis","area","223.952",604
"B04_B_To_C04_Z20_01","Endodermis","area","249.183",605
"B04_B_To_C04_Z20_01","Endodermis","XM","260.054",606
"B04_B_To_C04_Z20_01","Endodermis","XM","245.963",607
"B04_B_To_C04_Z20_01","Endodermis","XM","255.822",608
"B04_B_To_C04_Z20_01","Endodermis","XM","301.256",609
"B04_B_To_C04_Z20_01","Endodermis","XM","352.644",610
"B04_B_To_C04_Z20_01","Endodermis","XM","365.225",611
"B04_B_To_C04_Z20_01","Endodermis","XM","313.108",612
"B04_B_To_C04_Z20_01","Endodermis","YM","193.511",613
"B04_B_To_C04_Z20_01","Endodermis","YM","225.793",614
"B04_B_To_C04_Z20_01","Endodermis","YM","269.933",615
"B04_B_To_C04_Z20_01","Endodermis","YM","287.688",616
"B04_B_To_C04_Z20_01","Endodermis","YM","277.189",617
"B04_B_To_C04_Z20_01","Endodermis","YM","228.203",618
"B04_B_To_C04_Z20_01","Endodermis","YM","177.999",619
"B04_B_To_C04_Z20_01","Endodermis","length","13.895",620
"B04_B_To_C04_Z20_01","Endodermis","length","17.26",621
"B04_B_To_C04_Z20_01","Endodermis","length","12.123",622
"B04_B_To_C04_Z20_01","Endodermis","length","12.979",623
"B04_B_To_C04_Z20_01","Endodermis","length","13.367",624
"B04_B_To_C04_Z20_01","Endodermis","length","12.436",625
"B04_B_To_C04_Z20_01","Endodermis","length","14.423",626
"B04_B_To_C04_Z20_01","Cortex","area","225.934",627
"B04_B_To_C04_Z20_01","Cortex","area","474.126",628
"B04_B_To_C04_Z20_01","Cortex","area","583.967",629
"B04_B_To_C04_Z20_01","Cortex","area","434.412",630
"B04_B_To_C04_Z20_01","Cortex","area","662.404",631
"B04_B_To_C04_Z20_01","Cortex","area","266.562",632
"B04_B_To_C04_Z20_01","Cortex","area","266.715",633
"B04_B_To_C04_Z20_01","Cortex","area","457.127",634
"B04_B_To_C04_Z20_01","Cortex","area","334.708",635
"B04_B_To_C04_Z20_01","Cortex","XM","245.059",636
"B04_B_To_C04_Z20_01","Cortex","XM","231.481",637
"B04_B_To_C04_Z20_01","Cortex","XM","216.036",638
"B04_B_To_C04_Z20_01","Cortex","XM","248.231",639
"B04_B_To_C04_Z20_01","Cortex","XM","234.523",640
"B04_B_To_C04_Z20_01","Cortex","XM","215.635",641
"B04_B_To_C04_Z20_01","Cortex","XM","353.217",642
"B04_B_To_C04_Z20_01","Cortex","XM","363.492",643
"B04_B_To_C04_Z20_01","Cortex","XM","381.895",644
"B04_B_To_C04_Z20_01","Cortex","YM","275.998",645
"B04_B_To_C04_Z20_01","Cortex","YM","286.233",646
"B04_B_To_C04_Z20_01","Cortex","YM","300.426",647
"B04_B_To_C04_Z20_01","Cortex","YM","182.235",648
"B04_B_To_C04_Z20_01","Cortex","YM","165.251",649
"B04_B_To_C04_Z20_01","Cortex","YM","156.26",650
"B04_B_To_C04_Z20_01","Cortex","YM","176.687",651
"B04_B_To_C04_Z20_01","Cortex","YM","162.929",652
"B04_B_To_C04_Z20_01","Cortex","YM","152.55",653
"B04_B_To_C04_Z20_01","Cortex","length","20.318",654
"B04_B_To_C04_Z20_01","Cortex","length","19.385",655
"B04_B_To_C04_Z20_01","Cortex","length","11.56",656
"B04_B_To_C04_Z20_01","Cortex","length","19.148",657
"B04_B_To_C04_Z20_01","Cortex","length","25.041",658
"B04_B_To_C04_Z20_01","Cortex","length","16.862",659
"B04_B_To_C04_Z20_01","Cortex","length","18.418",660
"B04_B_To_C04_Z20_01","Cortex","length","19.742",661
"B04_B_To_C04_Z20_01","Cortex","length","13.862",662
"B04_B_To_C04_Z20_01","Exodermis","area","330.363",663
"B04_B_To_C04_Z20_01","Exodermis","area","436.851",664
"B04_B_To_C04_Z20_01","Exodermis","area","347.972",665
"B04_B_To_C04_Z20_01","Exodermis","area","313.441",666
"B04_B_To_C04_Z20_01","Exodermis","area","429.61",667
"B04_B_To_C04_Z20_01","Exodermis","area","320.149",668
"B04_B_To_C04_Z20_01","Exodermis","area","439.748",669
"B04_B_To_C04_Z20_01","Exodermis","XM","385.311",670
"B04_B_To_C04_Z20_01","Exodermis","XM","299.196",671
"B04_B_To_C04_Z20_01","Exodermis","XM","255.096",672
"B04_B_To_C04_Z20_01","Exodermis","XM","200.218",673
"B04_B_To_C04_Z20_01","Exodermis","XM","186.818",674
"B04_B_To_C04_Z20_01","Exodermis","XM","192.887",675
"B04_B_To_C04_Z20_01","Exodermis","XM","293.608",676
"B04_B_To_C04_Z20_01","Exodermis","YM","131.864",677
"B04_B_To_C04_Z20_01","Exodermis","YM","106.288",678
"B04_B_To_C04_Z20_01","Exodermis","YM","114.71",679
"B04_B_To_C04_Z20_01","Exodermis","YM","152.571",680
"B04_B_To_C04_Z20_01","Exodermis","YM","197.983",681
"B04_B_To_C04_Z20_01","Exodermis","YM","294.492",682
"B04_B_To_C04_Z20_01","Exodermis","YM","360.759",683
"B04_B_To_C04_Z20_01","Exodermis","length","21.261",684
"B04_B_To_C04_Z20_01","Exodermis","length","26.923",685
"B04_B_To_C04_Z20_01","Exodermis","length","17.842",686
"B04_B_To_C04_Z20_01","Exodermis","length","17.999",687
"B04_B_To_C04_Z20_01","Exodermis","length","22.975",688
"B04_B_To_C04_Z20_01","Exodermis","length","19.148",689
"B04_B_To_C04_Z20_01","Exodermis","length","24.971",690
"B04_B_To_C04_Z20_01","Epidermis","area","110.451",691
"B04_B_To_C04_Z20_01","Epidermis","area","138.884",692
"B04_B_To_C04_Z20_01","Epidermis","XM","200.017",693
"B04_B_To_C04_Z20_01","Epidermis","XM","263.984",694
"B04_B_To_C04_Z20_01","Epidermis","YM","321.937",695
"B04_B_To_C04_Z20_01","Epidermis","YM","92.624",696
"B04_B_To_C04_Z20_01","Epidermis","length","11.8589514137136",697
"B04_B_To_C04_Z20_01","Epidermis","length","13.2980380631798",698
"B04_B_To_C04_Z20_01","Stele","area","9143.461",699
"B04_B_To_C04_Z20_01","Stele","XM","310.498",700
"B04_B_To_C04_Z20_01","Stele","YM","235.257",701
"B04_B_To_C04_Z20_01","Barriers","type","endodermis",702
"B04_B_To_C04_Z20_01","Barriers","type","exodermis",703
"B04_B_To_C04_Z20_01","Barriers","stage","1",704
"B04_B_To_C04_Z20_01","Barriers","stage","0",705
"B04_B_To_C04_Z20_01","stele","nLayers","7",706
"B04_B_To_C04_Z20_01","stele","radius","56.55",707
"B04_B_To_C04_Z20_01","pericycle","nLayers","1",708
"B04_B_To_C04_Z20_01","pericycle","radius","0",709
"B04_B_To_C04_Z20_01","endodermis","nLayers","1",710
"B04_B_To_C04_Z20_01","endodermis","radius","0",711
"B04_B_To_C04_Z20_01","cortex","nLayers","3",712
"B04_B_To_C04_Z20_01","cortex","radius","90.3",713
"B04_B_To_C04_Z20_01","epidermis","nLayers","1",714
"B04_B_To_C04_Z20_01","epidermis","radius","0",715
"B04_B_To_C04_Z20_01","exodermis","nLayers","1",716
"B04_B_To_C04_Z20_01","exodermis","radius","0",717
"B04_B_To_C04_Z20_01","phloem","nLayers","0",718
"B04_B_To_C04_Z20_01","phloem","radius","0",719
"B05_A_To_C03_Z20_01","Xylem","area","246.134",720
"B05_A_To_C03_Z20_01","Xylem","area","153.519",721
"B05_A_To_C03_Z20_01","Xylem","area","174.862",722
"B05_A_To_C03_Z20_01","Xylem","area","99.856",723
"B05_A_To_C03_Z20_01","Xylem","XM","260.983",724
"B05_A_To_C03_Z20_01","Xylem","XM","252.796",725
"B05_A_To_C03_Z20_01","Xylem","XM","287.019",726
"B05_A_To_C03_Z20_01","Xylem","XM","292.565",727
"B05_A_To_C03_Z20_01","Xylem","YM","229.422",728
"B05_A_To_C03_Z20_01","Xylem","YM","241.941",729
"B05_A_To_C03_Z20_01","Xylem","YM","201.617",730
"B05_A_To_C03_Z20_01","Xylem","YM","187.928",731
"B05_A_To_C03_Z20_01","Parenchyma","area","44.287",732
"B05_A_To_C03_Z20_01","Parenchyma","area","49.699",733
"B05_A_To_C03_Z20_01","Parenchyma","area","62.124",734
"B05_A_To_C03_Z20_01","Parenchyma","area","64.259",735
"B05_A_To_C03_Z20_01","Parenchyma","area","28.966",736
"B05_A_To_C03_Z20_01","Parenchyma","area","44.135",737
"B05_A_To_C03_Z20_01","Parenchyma","area","40.095",738
"B05_A_To_C03_Z20_01","Parenchyma","area","27.822",739
"B05_A_To_C03_Z20_01","Parenchyma","area","40.705",740
"B05_A_To_C03_Z20_01","Parenchyma","area","46.269",741
"B05_A_To_C03_Z20_01","Parenchyma","XM","268.657",742
"B05_A_To_C03_Z20_01","Parenchyma","XM","269.831",743
"B05_A_To_C03_Z20_01","Parenchyma","XM","264.093",744
"B05_A_To_C03_Z20_01","Parenchyma","XM","257.403",745
"B05_A_To_C03_Z20_01","Parenchyma","XM","255.178",746
"B05_A_To_C03_Z20_01","Parenchyma","XM","271.689",747
"B05_A_To_C03_Z20_01","Parenchyma","XM","278.131",748
"B05_A_To_C03_Z20_01","Parenchyma","XM","281.903",749
"B05_A_To_C03_Z20_01","Parenchyma","XM","287.096",750
"B05_A_To_C03_Z20_01","Parenchyma","XM","292.566",751
"B05_A_To_C03_Z20_01","Parenchyma","YM","214.921",752
"B05_A_To_C03_Z20_01","Parenchyma","YM","207.651",753
"B05_A_To_C03_Z20_01","Parenchyma","YM","204.215",754
"B05_A_To_C03_Z20_01","Parenchyma","YM","199.312",755
"B05_A_To_C03_Z20_01","Parenchyma","YM","192.688",756
"B05_A_To_C03_Z20_01","Parenchyma","YM","223.638",757
"B05_A_To_C03_Z20_01","Parenchyma","YM","228.794",758
"B05_A_To_C03_Z20_01","Parenchyma","YM","233.714",759
"B05_A_To_C03_Z20_01","Parenchyma","YM","235.652",760
"B05_A_To_C03_Z20_01","Parenchyma","YM","242.74",761
"B05_A_To_C03_Z20_01","Phloem","area","70.052",762
"B05_A_To_C03_Z20_01","Phloem","area","99.018",763
"B05_A_To_C03_Z20_01","Phloem","area","53.663",764
"B05_A_To_C03_Z20_01","Phloem","area","72.338",765
"B05_A_To_C03_Z20_01","Phloem","area","104.353",766
"B05_A_To_C03_Z20_01","Phloem","area","81.486",767
"B05_A_To_C03_Z20_01","Phloem","area","109.308",768
"B05_A_To_C03_Z20_01","Phloem","XM","237.562",769
"B05_A_To_C03_Z20_01","Phloem","XM","248.357",770
"B05_A_To_C03_Z20_01","Phloem","XM","239.904",771
"B05_A_To_C03_Z20_01","Phloem","XM","246.614",772
"B05_A_To_C03_Z20_01","Phloem","XM","301.449",773
"B05_A_To_C03_Z20_01","Phloem","XM","297.363",774
"B05_A_To_C03_Z20_01","Phloem","XM","288.655",775
"B05_A_To_C03_Z20_01","Phloem","YM","192.111",776
"B05_A_To_C03_Z20_01","Phloem","YM","180.873",777
"B05_A_To_C03_Z20_01","Phloem","YM","183.422",778
"B05_A_To_C03_Z20_01","Phloem","YM","190.811",779
"B05_A_To_C03_Z20_01","Phloem","YM","246.723",780
"B05_A_To_C03_Z20_01","Phloem","YM","254.856",781
"B05_A_To_C03_Z20_01","Phloem","YM","255.309",782
"B05_A_To_C03_Z20_01","Phloem","length","8.493",783
"B05_A_To_C03_Z20_01","Phloem","length","10.303",784
"B05_A_To_C03_Z20_01","Phloem","length","9.462",785
"B05_A_To_C03_Z20_01","Phloem","length","9.763",786
"B05_A_To_C03_Z20_01","Phloem","length","13.996",787
"B05_A_To_C03_Z20_01","Phloem","length","10.768",788
"B05_A_To_C03_Z20_01","Phloem","length","13.161",789
"B05_A_To_C03_Z20_01","Pericycle","area","216.482",790
"B05_A_To_C03_Z20_01","Pericycle","area","141.094",791
"B05_A_To_C03_Z20_01","Pericycle","area","107.326",792
"B05_A_To_C03_Z20_01","Pericycle","area","115.94",793
"B05_A_To_C03_Z20_01","Pericycle","area","147.65",794
"B05_A_To_C03_Z20_01","Pericycle","area","113.043",795
"B05_A_To_C03_Z20_01","Pericycle","area","161.37",796
"B05_A_To_C03_Z20_01","Pericycle","area","150.013",797
"B05_A_To_C03_Z20_01","Pericycle","area","175.777",798
"B05_A_To_C03_Z20_01","Pericycle","area","119.141",799
"B05_A_To_C03_Z20_01","Pericycle","area","162.285",800
"B05_A_To_C03_Z20_01","Pericycle","area","139.112",801
"B05_A_To_C03_Z20_01","Pericycle","area","259.092",802
"B05_A_To_C03_Z20_01","Pericycle","area","229.135",803
"B05_A_To_C03_Z20_01","Pericycle","area","204.667",804
"B05_A_To_C03_Z20_01","Pericycle","XM","239.791",805
"B05_A_To_C03_Z20_01","Pericycle","XM","262.369",806
"B05_A_To_C03_Z20_01","Pericycle","XM","279.723",807
"B05_A_To_C03_Z20_01","Pericycle","XM","302.744",808
"B05_A_To_C03_Z20_01","Pericycle","XM","317.433",809
"B05_A_To_C03_Z20_01","Pericycle","XM","317.497",810
"B05_A_To_C03_Z20_01","Pericycle","XM","319.595",811
"B05_A_To_C03_Z20_01","Pericycle","XM","315.716",812
"B05_A_To_C03_Z20_01","Pericycle","XM","298.387",813
"B05_A_To_C03_Z20_01","Pericycle","XM","279.382",814
"B05_A_To_C03_Z20_01","Pericycle","XM","254.927",815
"B05_A_To_C03_Z20_01","Pericycle","XM","235.319",816
"B05_A_To_C03_Z20_01","Pericycle","XM","222.781",817
"B05_A_To_C03_Z20_01","Pericycle","XM","221.385",818
"B05_A_To_C03_Z20_01","Pericycle","XM","228.321",819
"B05_A_To_C03_Z20_01","Pericycle","YM","171.474",820
"B05_A_To_C03_Z20_01","Pericycle","YM","164.462",821
"B05_A_To_C03_Z20_01","Pericycle","YM","160.65",822
"B05_A_To_C03_Z20_01","Pericycle","YM","165.442",823
"B05_A_To_C03_Z20_01","Pericycle","YM","180.122",824
"B05_A_To_C03_Z20_01","Pericycle","YM","198.253",825
"B05_A_To_C03_Z20_01","Pericycle","YM","221.092",826
"B05_A_To_C03_Z20_01","Pericycle","YM","244.612",827
"B05_A_To_C03_Z20_01","Pericycle","YM","267.848",828
"B05_A_To_C03_Z20_01","Pericycle","YM","270.814",829
"B05_A_To_C03_Z20_01","Pericycle","YM","273.267",830
"B05_A_To_C03_Z20_01","Pericycle","YM","262.896",831
"B05_A_To_C03_Z20_01","Pericycle","YM","240.949",832
"B05_A_To_C03_Z20_01","Pericycle","YM","212.002",833
"B05_A_To_C03_Z20_01","Pericycle","YM","182.664",834
"B05_A_To_C03_Z20_01","Pericycle","length","13.785",835
"B05_A_To_C03_Z20_01","Pericycle","length","15.911",836
"B05_A_To_C03_Z20_01","Pericycle","length","15.195",837
"B05_A_To_C03_Z20_01","Pericycle","length","15.621",838
"B05_A_To_C03_Z20_01","Pericycle","length","13.888",839
"B05_A_To_C03_Z20_01","Pericycle","length","12.979",840
"B05_A_To_C03_Z20_01","Pericycle","length","15.402",841
"B05_A_To_C03_Z20_01","Pericycle","length","15.138",842
"B05_A_To_C03_Z20_01","Pericycle","length","14.946",843
"B05_A_To_C03_Z20_01","Pericycle","length","14.545",844
"B05_A_To_C03_Z20_01","Pericycle","length","16.678",845
"B05_A_To_C03_Z20_01","Pericycle","length","14.919",846
"B05_A_To_C03_Z20_01","Pericycle","length","18.372",847
"B05_A_To_C03_Z20_01","Pericycle","length","15.855",848
"B05_A_To_C03_Z20_01","Pericycle","length","17.818",849
