"root","x","Barrier","Kr","Kx","perimeter","Kr2","radius","conductance"
"root10",13,"M3",3.58127122200507e-05,0.171681615782914,0.149549082995171,4.14498984028365e-08,0.238014757935416,6.19879429638719e-09
"root10",15,"M1",9.29175938283056e-05,0.322352204304245,0.141645131401601,1.07543511375354e-07,0.225435228274658,1.52330148001515e-08
"root10",15,"M2",4.99371711439944e-05,0.322352204304245,0.141645131401601,5.77976517870306e-08,0.225435228274658,8.18675598207792e-09
"root10",15,"M3",4.73442447620014e-05,0.322352204304245,0.141645131401601,5.47965795856498e-08,0.225435228274658,7.76166871576765e-09
"root10",16,"M1",8.92054886067662e-05,0.307715277099555,0.13183794839588,1.03247093294868e-07,0.209826611742985,1.36118849578335e-08
"root10",16,"M2",4.48937564068863e-05,0.307715277099555,0.13183794839588,5.1960366211674e-08,0.209826611742985,6.8503480792457e-09
"root10",16,"M3",4.26869452513148e-05,0.307715277099555,0.13183794839588,4.94061866334662e-08,0.209826611742985,6.51361028382013e-09
"root10",17,"M1",8.53711508066102e-05,0.128679403457027,0.130064844417037,9.88092023224655e-08,0.207004629114497,1.2851603527043e-08
"root10",17,"M2",4.67976891196448e-05,0.128679403457027,0.130064844417037,5.41639920366259e-08,0.207004629114497,7.04483119724938e-09
"root10",17,"M3",4.44178273481305e-05,0.128679403457027,0.130064844417037,5.14095223936696e-08,0.207004629114497,6.68657153168681e-09
"root10",18,"M1",8.86049328495313e-05,0.272122947546549,0.132993515064863,1.02552005612883e-07,0.211665753217394,1.36387517034089e-08
"root10",18,"M2",4.55082162566442e-05,0.272122947546549,0.132993515064863,5.26715465933382e-08,0.211665753217394,7.00497412535076e-09
"root10",18,"M3",4.2678728664332e-05,0.272122947546549,0.132993515064863,4.93966766948287e-08,0.211665753217394,6.56943766616787e-09
"root10",19,"M1",8.44129399520518e-05,0.221975035342047,0.13895777040709,9.77001619815414e-08,0.221158160413171,1.35761966773665e-08
"root10",19,"M2",4.42760902986738e-05,0.221975035342047,0.13895777040709,5.12454748827243e-08,0.221158160413171,7.1209569331559e-09
"root10",19,"M3",4.23570628382142e-05,0.221975035342047,0.13895777040709,4.90243782849701e-08,0.221158160413171,6.81231830207321e-09
"root10",20,"M1",7.54030633082781e-05,0.652228248373662,0.158930551710709,8.72720640142108e-08,0.252945829130814,1.38701972827108e-08
"root10",20,"M2",4.08010908550393e-05,0.652228248373662,0.158930551710709,4.72234847859251e-08,0.252945829130814,7.50525449072935e-09
"root10",20,"M3",3.92451059917537e-05,0.652228248373662,0.158930551710709,4.54225763793446e-08,0.252945829130814,7.21903512409105e-09
"root10",23,"M1",9.01362511359428e-05,0.922911954953137,0.152157362306145,1.04324364740675e-07,0.242165963388474,1.58737201632052e-08
"root10",23,"M2",4.92706560485375e-05,0.922911954953137,0.152157362306145,5.70262222783999e-08,0.242165963388474,8.67695956416525e-09
"root10",23,"M3",4.6879753232118e-05,0.922911954953137,0.152157362306145,5.42589736482847e-08,0.242165963388474,8.25590231176163e-09
"root10",26,"M1",6.99957360002559e-05,1.32358316442325,0.226707394831443,8.10135833336295e-08,0.360816025229102,1.83663784235272e-08
"root10",26,"M2",4.27041081055482e-05,1.32358316442325,0.226707394831443,4.94260510480882e-08,0.360816025229102,1.1205251269918e-08
"root10",26,"M3",4.10928947853892e-05,1.32358316442325,0.226707394831443,4.75612208164227e-08,0.360816025229102,1.07824804662942e-08
"root10",27,"M1",8.44985316615962e-05,2.32395961791861,0.202758676141316,9.77992264601808e-08,0.322700455626592,1.9829641684711e-08
"root10",27,"M2",5.32854489454812e-05,2.32395961791861,0.202758676141316,6.16729733165292e-08,0.322700455626592,1.25047304233582e-08
"root10",27,"M3",5.12496777646723e-05,2.32395961791861,0.202758676141316,5.93167566720744e-08,0.322700455626592,1.20269870558264e-08
"root10",28,"M1",8.25077308228354e-05,4.61087131198025,0.210190494071603,9.54950588227262e-08,0.334528561224233,2.00721535953456e-08
