"Barrier","kr","kx","perimeter","CS_id","kAQP","kpl","Simu_ID","kw_lignin","Kr","Barrier_Name"
"b6",5.85487934550705e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.75232106169311e-07,"En.CS-Ex.Sub"
"b9",6.07045850574446e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.81684227223454e-07,"En.CS-Ex.LC"
"b1",7.1626243066062e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,2.14371922780829e-07,"En.CS"
"b6",5.94616702712017e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.77964277367452e-07,"En.CS-Ex.Sub"
"b9",6.85716136711714e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,2.05229648263351e-07,"En.CS-Ex.LC"
"b1",8.53219625886583e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,2.55362174429488e-07,"En.CS"
"b6",6.74521941012341e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,2.01879310240113e-07,"En.CS-Ex.Sub"
"b9",7.10631258227703e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,2.12686555504423e-07,"En.CS-Ex.LC"
"b1",8.56832612981817e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.56443514113706e-07,"En.CS"
"b6",6.82795833129048e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.04355623510241e-07,"En.CS-Ex.Sub"
"b9",8.31228605213179e-08,1.19129872732359e-08,2.99292429149342,"P13_F2_To_C01_Z10_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.48780428432672e-07,"En.CS-Ex.LC"
"b1",4.98367843084796e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,7.12728567490145e-08,"En.CS"
"b6",3.94069087910185e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,5.63568256691445e-08,"En.CS-Ex.Sub"
"b9",4.04971285708058e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,5.79159767915113e-08,"En.CS-Ex.LC"
"b1",5.40805519669717e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,7.73419771506762e-08,"En.CS"
"b6",4.32903493818692e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,6.19106331381774e-08,"En.CS-Ex.Sub"
"b9",4.73064244689683e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,6.76541245842616e-08,"En.CS-Ex.LC"
"b1",7.510066811729e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.07403381553415e-07,"En.CS"
"b6",5.81381548361076e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,8.31448585373692e-08,"En.CS-Ex.Sub"
"b9",6.08368543846339e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,8.70043376149152e-08,"En.CS-Ex.LC"
"b1",7.74323367611262e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.10737960369931e-07,"En.CS"
"b6",6.09551588338923e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,8.7173527826157e-08,"En.CS-Ex.Sub"
"b9",7.12207080447628e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.01854551662437e-07,"En.CS-Ex.LC"
"b1",9.61896229739586e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.3756323394642e-07,"En.CS"
"b6",7.09675583592105e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.01492515838401e-07,"En.CS-Ex.Sub"
"b9",7.566553936887e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.08211218342127e-07,"En.CS-Ex.LC"
"b1",9.77622610564796e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.39812303791693e-07,"En.CS"
"b6",7.36121576681523e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.05274624783032e-07,"En.CS-Ex.Sub"
"b9",9.1809065113034e-08,2.19592695587558e-11,1.43012551347314,"P14_B_To_C02_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.31298486386267e-07,"En.CS-Ex.LC"
"b1",5.02675569413537e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,7.00441636409158e-08,"En.CS"
"b6",3.97678959588115e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,5.54136540879382e-08,"En.CS-Ex.Sub"
"b9",4.08809064343735e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,5.69645527714623e-08,"En.CS-Ex.LC"
"b1",5.47671758269325e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,7.63140534211361e-08,"En.CS"
"b6",4.38209049197221e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,6.10612256066282e-08,"En.CS-Ex.Sub"
"b9",4.79027260901609e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,6.67489448317487e-08,"En.CS-Ex.LC"
"b1",7.60177946738782e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.05925236350173e-07,"En.CS"
"b6",5.87810354478976e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,8.19070731982969e-08,"En.CS-Ex.Sub"
"b9",6.15385671569031e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,8.57494919276563e-08,"En.CS-Ex.LC"
"b1",7.84190828530939e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.0927125577917e-07,"En.CS"
"b6",6.16566621918745e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,8.59140487205071e-08,"En.CS-Ex.Sub"
"b9",7.21557827497929e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.00543805231302e-07,"En.CS-Ex.LC"
"b1",9.72854330939664e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.35560134809441e-07,"En.CS"
"b6",7.16581182886187e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,9.98503462076736e-08,"En.CS-Ex.Sub"
"b9",7.64403734610288e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.06514068979395e-07,"En.CS-Ex.LC"
"b1",9.88504650103653e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.37740892306436e-07,"En.CS"
"b6",7.43185659476306e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.03557485414843e-07,"En.CS-Ex.Sub"
"b9",9.28911333341718e-08,2.59816883537047e-11,1.39342685228636,"P14_C_To_C01_Z20_03",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.29436999527148e-07,"En.CS-Ex.LC"
"b1",5.19929994919804e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,7.46192971125908e-08,"En.CS"
"b6",4.06479677397267e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,5.83371379114512e-08,"En.CS-Ex.Sub"
"b9",4.18088077797156e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,6.00031519650833e-08,"En.CS-Ex.LC"
"b1",5.68645563516388e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,8.16108565968209e-08,"En.CS"
"b6",4.49951268890242e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,6.45760924500748e-08,"En.CS-Ex.Sub"
"b9",4.93341647325347e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,7.08033914555424e-08,"En.CS-Ex.LC"
"b1",7.81377283261675e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.12141681046359e-07,"En.CS"
"b6",5.98155377700848e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,8.58460452066014e-08,"En.CS-Ex.Sub"
"b9",6.26883897707244e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,8.99691040624247e-08,"En.CS-Ex.LC"
"b1",8.07282639111054e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.15859565115022e-07,"En.CS"
"b6",6.29008670066394e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,9.02740470768944e-08,"En.CS-Ex.Sub"
"b9",7.38704055871217e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.06017306102589e-07,"En.CS-Ex.LC"
"b1",9.96544625842153e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.43022061139483e-07,"En.CS"
"b6",7.27130673813052e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.04356317810253e-07,"En.CS-Ex.Sub"
"b9",7.76751574213092e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.11477808676569e-07,"En.CS-Ex.LC"
"b1",1.0134833442587e-07,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.4545307161124e-07,"En.CS"
"b6",7.55684809730132e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.08454349415678e-07,"En.CS-Ex.Sub"
"b9",9.48216230320315e-08,2.90428037585732e-11,1.43517969422211,"P14_D_To_C01_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.36086067948755e-07,"En.CS-Ex.LC"
"b1",8.7087613761548e-08,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.03088891855969e-07,"En.CS"
"b6",5.90015623179709e-08,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,6.98423738395744e-08,"En.CS-Ex.Sub"
"b9",6.1406179422725e-08,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,7.26888097672569e-08,"En.CS-Ex.LC"
"b1",1.02904417218401e-07,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.21811838445539e-07,"En.CS"
"b6",6.96830276396133e-08,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,8.24864270618969e-08,"En.CS-Ex.Sub"
"b9",8.00319497565286e-08,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,9.47368363549756e-08,"En.CS-Ex.LC"
"b1",1.3690833035861e-07,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.62063552472162e-07,"En.CS"
"b6",8.74080478081432e-08,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.03468201718182e-07,"En.CS-Ex.Sub"
"b9",9.41653595117794e-08,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.11467086351313e-07,"En.CS-Ex.LC"
"b1",1.46094510680055e-07,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.72937580463327e-07,"En.CS"
"b6",9.56285977844542e-08,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.1319917666285e-07,"En.CS-Ex.Sub"
"b9",1.23297265901405e-07,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.45951622298999e-07,"En.CS-Ex.LC"
"b1",1.76985302999446e-07,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,2.09504176000991e-07,"En.CS"
"b6",1.04907715084543e-07,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.2418321765962e-07,"En.CS-Ex.Sub"
"b9",1.16233833801604e-07,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.37590371411334e-07,"En.CS-Ex.LC"
"b1",1.82985010210113e-07,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.16606255631988e-07,"En.CS"
"b6",1.12415163597915e-07,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.33070067516688e-07,"En.CS-Ex.Sub"
"b9",1.60797978779215e-07,5.8732957101265e-10,1.18373770279472,"P14_D2_To_C02_Z20_01",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.90342630014142e-07,"En.CS-Ex.LC"
"b1",7.94945588043427e-08,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.32189501699651e-07,"En.CS"
"b6",5.74384394995418e-08,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,9.55129358543618e-08,"En.CS-Ex.Sub"
"b9",5.9423386629968e-08,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,9.88136544949545e-08,"En.CS-Ex.LC"
"b1",8.51003238549351e-08,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.41511187357496e-07,"En.CS"
"b6",6.23740553867988e-08,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.03720247329896e-07,"En.CS-Ex.Sub"
"b9",7.08087553643203e-08,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.17746097699842e-07,"En.CS-Ex.LC"
"b1",1.17956674618391e-07,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.96147186354359e-07,"En.CS"
"b6",8.2216323346657e-08,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.36715455475655e-07,"En.CS-Ex.Sub"
"b9",8.73829688058161e-08,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.45306940213447e-07,"En.CS-Ex.LC"
"b1",1.20858462610631e-07,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,2.00972496595734e-07,"En.CS"
"b6",8.60049764298828e-08,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.43015511362714e-07,"En.CS-Ex.Sub"
"b9",1.07641157480982e-07,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.7899377245185e-07,"En.CS-Ex.LC"
"b1",1.49632785692028e-07,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,2.48820594466639e-07,"En.CS"
"b6",9.77054308385703e-08,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.62471902607688e-07,"En.CS-Ex.Sub"
"b9",1.06430817293105e-07,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.76981128206394e-07,"En.CS-Ex.LC"
"b1",1.51472330519851e-07,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.51879527276654e-07,"En.CS"
"b6",1.01365280952121e-07,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.68557775277244e-07,"En.CS-Ex.Sub"
"b9",1.38970103200515e-07,2.74336080298544e-09,1.6628748393334,"P14_E_To_C01_Z20_02",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.31089888031703e-07,"En.CS-Ex.LC"
"b1",4.39500392376582e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.51776207804443e-07,"En.CS"
"b6",3.74441067349754e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.29308747465005e-07,"En.CS-Ex.Sub"
"b9",3.81183765959982e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_1e-16",1e-16,1.31637257844472e-07,"En.CS-Ex.LC"
"b1",4.4477446040182e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.53597544163769e-07,"En.CS"
"b6",3.8331002833756e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.32371537144476e-07,"En.CS-Ex.Sub"
"b9",4.11544971833669e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",1e-04,6.13425925925926e-19,"1e-04_5.3e-12_4.3e-07",4.3e-07,1.42122137430039e-07,"En.CS-Ex.LC"
"b1",5.50353705802295e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.9005807472914e-07,"En.CS"
"b6",4.67774990189306e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.6154050223432e-07,"En.CS-Ex.Sub"
"b9",4.81447883643299e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_1e-16",1e-16,1.66262272576638e-07,"En.CS-Ex.LC"
"b1",5.52422008689671e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.90772338411908e-07,"En.CS"
"b6",4.74061869986719e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.63711601034514e-07,"En.CS-Ex.Sub"
"b9",5.30674672092841e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",4e-04,6.13425925925926e-19,"4e-04_5.3e-12_4.3e-07",4.3e-07,1.83262155632172e-07,"En.CS-Ex.LC"
"b1",6.53508037505627e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,2.25681190330635e-07,"En.CS"
"b6",5.40146157789095e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.86533020018613e-07,"En.CS-Ex.Sub"
"b9",5.62598702234734e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_1e-16",1e-16,1.94286737900621e-07,"En.CS-Ex.LC"
"b1",6.54761546320849e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.26114074618621e-07,"En.CS"
"b6",5.46633015767281e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,1.88773178893492e-07,"En.CS-Ex.Sub"
"b9",6.3694271900992e-08,1.12554928424911e-08,3.45338048468442,"P14_F_To_C02_Z10_04",8e-04,6.13425925925926e-19,"8e-04_5.3e-12_4.3e-07",4.3e-07,2.19960555569069e-07,"En.CS-Ex.LC"
