"Barrier","kr","kx","perimeter","CS_id","kAQP","kpl","Simu_ID","Kr","Barrier_Name"
"b1",9.48681802161485e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.14396779065169e-07,"En.CS"
"b2",4.50422952301891e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",5.43142440836972e-08,"En.Sub*"
"b3",4.50422952301891e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",5.43142440836972e-08,"En.Sub"
"b4",4.27516390296501e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",5.15520566917785e-08,"En.Sub-Ex.CS"
"b5",8.52444212244103e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.02791970912995e-07,"En.CS-Ex.CS"
"b6",6.81268941288544e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",8.21508037605229e-08,"En.CS-Ex.Sub"
"b7",1.2584976600022e-07,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.5175591904186e-07,"Ex.CS"
"b8",3.7968223661442e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",4.57839760792161e-08,"En.Sub-Ex.Sub"
"b9",7.23060282856931e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",8.71902119765792e-08,"En.CS-Ex.LC"
"b0",7.45766640007772e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",8.9928257669499e-08,NA
"b1",1.01399548189815e-07,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.22272628031329e-07,"En.CS"
"b2",4.5761230726298e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",5.51811723300608e-08,"En.Sub*"
"b3",4.5761230726298e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",5.51811723300608e-08,"En.Sub"
"b4",4.37090841158242e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",5.27065916869744e-08,"En.Sub-Ex.CS"
"b5",9.18406537601852e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.10746036800401e-07,"En.CS-Ex.CS"
"b6",7.18544331807599e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",8.66456560956902e-08,"En.CS-Ex.Sub"
"b7",1.31136637323872e-07,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.58131091933127e-07,"Ex.CS"
"b8",3.86004596051207e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",4.65463576849483e-08,"En.Sub-Ex.Sub"
"b9",7.66685291413434e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",9.24507328953782e-08,"En.CS-Ex.LC"
"b0",7.94558680583174e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",9.58118450568883e-08,NA
"b1",1.07402093093001e-07,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.2951079578741e-07,"En.CS"
"b2",4.63569481438854e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",5.58995180772833e-08,"En.Sub*"
"b3",4.63569481438854e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",5.58995180772833e-08,"En.Sub"
"b4",4.45002559665017e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",5.36606261292744e-08,"En.Sub-Ex.CS"
"b5",9.7930506499908e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.18089484696399e-07,"En.CS-Ex.CS"
"b6",7.51268695703894e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",9.05917229625397e-08,"En.CS-Ex.Sub"
"b7",1.36017684808208e-07,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.64016902216406e-07,"Ex.CS"
"b8",3.91076501600486e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",4.71579533298087e-08,"En.Sub-Ex.Sub"
"b9",8.05592546986789e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",9.71423636505126e-08,"En.CS-Ex.LC"
"b0",8.39848560532675e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.01273124464448e-07,NA
"b1",1.12998209479648e-07,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.36258871785575e-07,"En.CS"
"b2",4.68668763038562e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",5.65144148627216e-08,"En.Sub*"
"b3",4.68668763038562e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",5.65144148627216e-08,"En.Sub"
"b4",4.51735412884601e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",5.4472507120861e-08,"En.Sub-Ex.CS"
"b5",1.03626896234021e-07,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.24958475293643e-07,"En.CS-Ex.CS"
"b6",7.80515667586717e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",9.41184685722706e-08,"En.CS-Ex.Sub"
"b7",1.40606780499704e-07,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.69550662479678e-07,"Ex.CS"
"b8",3.95289206659581e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",4.7665942298095e-08,"En.Sub-Ex.Sub"
"b9",8.4087254089178e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.01396601118728e-07,"En.CS-Ex.LC"
"b0",8.82341107009686e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.06397087462549e-07,NA
"b1",1.1827249853691e-07,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.42618872353044e-07,"En.CS"
"b2",4.73139278795832e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",5.7053491929686e-08,"En.Sub*"
"b3",4.73139278795832e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",5.7053491929686e-08,"En.Sub"
"b4",4.57593045372695e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",5.51788496353465e-08,"En.Sub-Ex.CS"
"b5",1.09008470338154e-07,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.31447845516733e-07,"En.CS-Ex.CS"
"b6",8.07016910135045e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",9.73141204566497e-08,"En.CS-Ex.Sub"
"b7",1.44976102901096e-07,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.74819409158255e-07,"Ex.CS"
"b8",3.98881421943304e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",4.80991095173147e-08,"En.Sub-Ex.Sub"
"b9",8.7327065835125e-08,4.83483623834111e-11,1.20584983083397,"P12_C_To_C01_Z20_07",9e-04,6.13425925925926e-19,"9e-04_5.3e-12",1.05303327564512e-07,"En.CS-Ex.LC"
"b0",3.01725546859087e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",0.001,6.13425925925926e-19,"0.001_5.3e-12",4.16843408079811e-07,NA
"b1",1.57127127477378e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",0.001,6.13425925925926e-19,"0.001_5.3e-12",2.17076107745195e-07,"En.CS"
"b2",6.8427123486328e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",0.001,6.13425925925926e-19,"0.001_5.3e-12",9.45342403255636e-08,"En.Sub*"
"b3",6.8427123486328e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",0.001,6.13425925925926e-19,"0.001_5.3e-12",9.45342403255636e-08,"En.Sub"
"b4",6.60052788478164e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",0.001,6.13425925925926e-19,"0.001_5.3e-12",9.11883851818212e-08,"En.Sub-Ex.CS"
"b5",1.44860892827326e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",0.001,6.13425925925926e-19,"0.001_5.3e-12",2.00129915720486e-07,"En.CS-Ex.CS"
"b6",9.90077559758026e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.3678235355577e-07,"En.CS-Ex.Sub"
"b7",1.7659738758209e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",0.001,6.13425925925926e-19,"0.001_5.3e-12",2.43974889312535e-07,"Ex.CS"
"b8",5.45266531076328e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",0.001,6.13425925925926e-19,"0.001_5.3e-12",7.53302998343269e-08,"En.Sub-Ex.Sub"
"b9",1.09132609407871e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",0.001,6.13425925925926e-19,"0.001_5.3e-12",1.50770159543253e-07,"En.CS-Ex.LC"
"b0",1.78389898600119e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",2.46451300108882e-07,NA
"b1",7.88300379829954e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.08906196488689e-07,"En.CS"
"b2",5.45480030754697e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",7.53597954917155e-08,"En.Sub*"
"b3",5.45480030754697e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",7.53597954917155e-08,"En.Sub"
"b4",4.73592796880693e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",6.54283462400998e-08,"En.Sub-Ex.CS"
"b5",6.40691794776267e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",8.85136025250249e-08,"En.CS-Ex.CS"
"b6",5.56088844402872e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",7.68254367285359e-08,"En.CS-Ex.Sub"
"b7",1.06170139412728e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",1.46677413330794e-07,"Ex.CS"
"b8",4.27059746910979e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",5.89996578709367e-08,"En.Sub-Ex.Sub"
"b9",5.76756415774948e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",1e-04,6.13425925925926e-19,"1e-04_5.3e-12",7.96807272324894e-08,"En.CS-Ex.LC"
"b0",2.04299137705636e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",2.82245735289879e-07,NA
"b1",9.48635371162247e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.31056983824112e-07,"En.CS"
"b2",5.90924579194995e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",8.16381039238976e-08,"En.Sub*"
"b3",5.90924579194995e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",8.16381039238976e-08,"En.Sub"
"b4",5.30598173333992e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",7.3303819711613e-08,"En.Sub-Ex.CS"
"b5",7.98779330060434e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.10353896682671e-07,"En.CS-Ex.CS"
"b6",6.65182562470281e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",9.18970797208858e-08,"En.CS-Ex.Sub"
"b7",1.22784120169867e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",1.69630154431674e-07,"Ex.CS"
"b8",4.69123559900263e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",6.48109069831883e-08,"En.Sub-Ex.Sub"
"b9",6.98213238693506e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",2e-04,6.13425925925926e-19,"2e-04_5.3e-12",9.64603723526827e-08,"En.CS-Ex.LC"
"b0",2.22492738044126e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",3.073807709184e-07,NA
"b1",1.06748842812231e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.47476910422862e-07,"En.CS"
"b2",6.15992396314027e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",8.51013023271469e-08,"En.Sub*"
"b3",6.15992396314027e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",8.51013023271469e-08,"En.Sub"
"b4",5.64515065932862e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",7.7989545945127e-08,"En.Sub-Ex.CS"
"b5",9.19605409761033e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.27046402627765e-07,"En.CS-Ex.CS"
"b6",7.39488026622972e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.02162615151608e-07,"En.CS-Ex.Sub"
"b7",1.33645986438833e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.84636167017601e-07,"Ex.CS"
"b8",4.91794408459535e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",6.79429565812032e-08,"En.Sub-Ex.Sub"
"b9",7.83116721095644e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",3e-04,6.13425925925926e-19,"3e-04_5.3e-12",1.08190057601668e-07,"En.CS-Ex.LC"
"b0",2.37191820616621e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",3.27688019472422e-07,NA
"b1",1.16502860315357e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.60952394818527e-07,"En.CS"
"b2",6.32898538059053e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",8.74369394039e-08,"En.Sub*"
"b3",6.32898538059053e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",8.74369394039e-08,"En.Sub"
"b4",5.8817665370822e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",8.1258469306617e-08,"En.Sub-Ex.CS"
"b5",1.02044497112445e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.40977707704703e-07,"En.CS-Ex.CS"
"b6",7.95971564328781e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.09965994945859e-07,"En.CS-Ex.Sub"
"b7",1.42099586760614e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.96315083852314e-07,"Ex.CS"
"b8",5.06467072299221e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",6.99700316049169e-08,"En.Sub-Ex.Sub"
"b9",8.49243170859118e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",4e-04,6.13425925925926e-19,"4e-04_5.3e-12",1.17325636265976e-07,"En.CS-Ex.LC"
"b0",2.49957561953655e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",3.4532429582021e-07,NA
"b1",1.24927045884396e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.72590674239841e-07,"En.CS"
"b2",6.45596573071327e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",8.91912131952753e-08,"En.Sub*"
"b3",6.45596573071327e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",8.91912131952753e-08,"En.Sub"
"b4",6.06164720550608e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",8.37435777654145e-08,"En.Sub-Ex.CS"
"b5",1.10844214891045e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.53134796778388e-07,"En.CS-Ex.CS"
"b6",8.41506820684267e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.1625683496408e-07,"En.CS-Ex.Sub"
"b7",1.49244786252104e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",2.06186403461966e-07,"Ex.CS"
"b8",5.1697440464173e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",7.14216528776506e-08,"En.Sub-Ex.Sub"
"b9",9.03774471773704e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",5e-04,6.13425925925926e-19,"5e-04_5.3e-12",1.24859308358674e-07,"En.CS-Ex.LC"
"b0",2.61524521228668e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",3.6130441674636e-07,NA
"b1",1.32435577575667e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.82963948801595e-07,"En.CS"
"b2",6.55792115648833e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",9.05997597235597e-08,"En.Sub*"
"b3",6.55792115648833e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",9.05997597235597e-08,"En.Sub"
"b4",6.20607382311798e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",8.57388772728474e-08,"En.Sub-Ex.CS"
"b5",1.18738705417584e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.64041285706463e-07,"En.CS-Ex.CS"
"b6",8.7963480459027e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.21524336811384e-07,"En.CS-Ex.Sub"
"b7",1.55572843576612e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",2.14928815263457e-07,"Ex.CS"
"b8",5.25009711214939e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",7.25317559537109e-08,"En.Sub-Ex.Sub"
"b9",9.5040318656491e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",6e-04,6.13425925925926e-19,"6e-04_5.3e-12",1.31301213126196e-07,"En.CS-Ex.LC"
"b0",2.7228937302053e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",3.76176400756681e-07,NA
"b1",1.39274188765595e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.92411706953388e-07,"En.CS"
"b2",6.64352215185523e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",9.17823646111871e-08,"En.Sub*"
"b3",6.64352215185523e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",9.17823646111871e-08,"En.Sub"
"b4",6.32650473754581e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",8.7402668533841e-08,"En.Sub-Ex.CS"
"b5",1.25957643337179e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.74014477292147e-07,"En.CS-Ex.CS"
"b6",9.12431737860563e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.26055337113238e-07,"En.CS-Ex.Sub"
"b7",1.61343923886076e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",2.22901745661766e-07,"Ex.CS"
"b8",5.31445735911192e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",7.34209131685373e-08,"En.Sub-Ex.Sub"
"b9",9.91295470048092e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",7e-04,6.13425925925926e-19,"7e-04_5.3e-12",1.36950611723278e-07,"En.CS-Ex.LC"
"b0",2.82486981047128e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",3.90264719522922e-07,NA
"b1",1.45601652257354e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",2.01153298356112e-07,"En.CS"
"b2",6.71768492190421e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",9.28069467899807e-08,"En.Sub*"
"b3",6.71768492190421e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",9.28069467899807e-08,"En.Sub"
"b4",6.42974105601869e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",8.88289110008053e-08,"En.Sub-Ex.CS"
"b5",1.3265222902653e-07,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.83263259649096e-07,"En.CS-Ex.CS"
"b6",9.41219930131073e-08,8.0758487288693e-10,1.38153170130631,"P12_D2_To_C03_Z20_06",8e-04,6.13425925925926e-19,"8e-04_5.3e-12",1.30032517137739e-07,"En.CS-Ex.Sub"
