"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","RSA_id","kr","Kx","SUF","RSHA_id","age"
1282,1331,9,-2.2103,2.4904,-8.1458,-2.2212,2.5189,-8.3434,0.1887,0.199942041602062,0.4314,0.3922,0.1961,20.1775,2,"Tomato_60_1",6.00925079955977e-05,7.06114726907715e-11,0,"Tomato_60_1_30_1A",30
1301,1332,15,0.5374,-3.7135,-9.8486,0.5021,-3.7673,-10.038,0.1887,0.200032222404293,0.4314,0.3922,0.1961,20.1792,2,"Tomato_60_1",6.00911633352417e-05,7.05955200509358e-11,4.06288545258785e-19,"Tomato_60_1_30_1A",30
1300,1333,19,0.3939,-0.5222,-9.6922,0.3867,-0.4549,-9.8804,0.1887,0.200000924997861,0.4314,0.3922,0.1961,20.1802,2,"Tomato_60_1",6.00903723585617e-05,7.05861361451501e-11,0,"Tomato_60_1_30_1A",30
1305,1334,34,0.1112,0.3797,-6.808,0.1878,0.5484,-6.8833,0.1887,0.19999334988944,0.4314,0.3922,0.1961,20.1811,2,"Tomato_60_1",6.00896604795497e-05,7.0577690629943e-11,0,"Tomato_60_1_30_1A",30
1303,1335,26,-2.3074,2.0267,-8.0046,-2.3513,2.0639,-8.1961,0.1887,0.199958245641433,0.4314,0.3922,0.1961,20.1836,2,"Tomato_60_1",6.00876830378497e-05,7.05542308654788e-11,0,"Tomato_60_1_30_1A",30
1308,1336,33,-0.632,-0.4988,-7.1428,-0.7044,-0.6123,-7.2907,0.1887,0.199996049960993,0.4314,0.3922,0.1961,20.1856,2,"Tomato_60_1",6.00861010844897e-05,7.05354630539074e-11,0,"Tomato_60_1_30_1A",30
1296,1337,16,3.1582,-0.0415,-8.0108,3.2556,-0.0132,-8.1832,0.1887,0.200023523616598,0.4314,0.3922,0.1961,20.1888,2,"Tomato_60_1",6.00835699591137e-05,7.05054345553932e-11,0,"Tomato_60_1_30_1A",30
1299,1338,5,0.2326,3.5732,-9.7785,0.2601,3.5875,-9.9761,0.1887,0.200016249339899,0.4314,0.3922,0.1961,20.1893,2,"Tomato_60_1",6.00831744707737e-05,7.05007426025003e-11,0,"Tomato_60_1_30_1A",30
1293,1339,3,-0.3471,-2.7295,-10.9734,-0.4194,-2.8069,-11.1431,0.1887,0.200040345930515,0.4314,0.3922,0.1961,20.1989,2,"Tomato_60_1",6.00755810946458e-05,7.04106571069577e-11,0,"Tomato_60_1_30_1A",30
1297,1340,2,-1.7793,2.6852,-11.0592,-1.756,2.6866,-11.2579,0.1887,0.200066338997842,0.4314,0.3922,0.1961,20.2025,2,"Tomato_60_1",6.00727335785978e-05,7.03768750461292e-11,0,"Tomato_60_1_30_1A",30
1307,1341,22,-4.4689,-1.9156,-6.2648,-4.5453,-1.9367,-6.4485,0.1887,0.200069637876416,0.4314,0.3922,0.1961,20.2058,2,"Tomato_60_1",6.00701233555538e-05,7.03459081570365e-11,1e-09,"Tomato_60_1_30_1A",30
1306,1342,27,-3.2424,0.0852,-5.1671,-3.4332,0.0345,-5.1992,0.1887,0.200013849520477,0.4314,0.3922,0.1961,20.2095,2,"Tomato_60_1",6.00671967418378e-05,7.03111877056294e-11,0,"Tomato_60_1_30_1A",30
1298,1343,30,0.8204,-0.7466,-6.5548,0.9173,-0.8455,-6.699,0.1887,0.199911130255421,0.4314,0.3922,0.1961,20.2102,2,"Tomato_60_1",6.00666430581618e-05,7.03046189715794e-11,0,"Tomato_60_1_30_1A",30
1316,1344,24,-3.4639,-2.2422,-8.0737,-3.5798,-2.2718,-8.2339,0.1887,0.199932513613969,0.4314,0.3922,0.1961,20.2168,2,"Tomato_60_1",6.00614226120738e-05,7.02426851933939e-11,0,"Tomato_60_1_30_1A",30
1310,1345,17,-3.4042,0.8004,-10.1046,-3.476,0.8596,-10.2816,0.1887,0.199972198067631,0.4314,0.3922,0.1961,20.2178,2,"Tomato_60_1",6.00606316353938e-05,7.02333012876082e-11,0,"Tomato_60_1_30_1A",30
1315,1346,31,-1.0963,1.4058,-7.0606,-1.1826,1.5282,-7.1932,0.1887,0.200030522670916,0.4314,0.3922,0.1961,20.2186,2,"Tomato_60_1",6.00599988540499e-05,7.02257941629797e-11,0,"Tomato_60_1_30_1A",30
1292,1347,10,1.262,-1.4899,-8.2486,1.2346,-1.5555,-8.4356,0.1887,0.200057791650314,0.4314,0.3922,0.1961,20.2203,2,"Tomato_60_1",6.00586541936939e-05,7.0209841523144e-11,0,"Tomato_60_1_30_1A",30
1319,1348,28,1.4426,0.12,-8.6636,1.4311,0.1502,-8.861,0.1887,0.200027623092412,0.4314,0.3922,0.1961,20.232,2,"Tomato_60_1",6.00493997665379e-05,7.01000498254514e-11,0,"Tomato_60_1_30_1A",30
1318,1349,23,1.4976,1.9424,-9.0255,1.4874,1.9439,-9.2253,0.1887,0.200065814171239,0.4314,0.3922,0.1961,20.2385,2,"Tomato_60_1",6.00442584181179e-05,7.00390544378445e-11,1e-09,"Tomato_60_1_30_1A",30
1311,1350,6,3.1444,0.946,-10.2451,3.1269,0.9536,-10.4442,0.1887,0.200012049637015,0.4314,0.3922,0.1961,20.2426,2,"Tomato_60_1",6.004101541373e-05,7.00005804241231e-11,0,"Tomato_60_1_30_1A",30
1313,1351,12,5.0508,-3.6955,-7.7608,5.1818,-3.6779,-7.911,0.1887,0.200076985183204,0.4314,0.3922,0.1961,20.2536,2,"Tomato_60_1",6.003231467025e-05,6.98973574604806e-11,0,"Tomato_60_1_30_1A",30
1317,1352,25,-2.2282,3.1097,-5.7369,-2.2998,3.2732,-5.8271,0.1887,0.199987124585559,0.4314,0.3922,0.1961,20.2564,2,"Tomato_60_1",6.0030099935546e-05,6.98710825242807e-11,0,"Tomato_60_1_30_1A",30
1321,1353,29,1.6785,-1.5618,-6.8323,1.6811,-1.7007,-6.9762,0.1887,0.200017949194566,0.4314,0.3922,0.1961,20.2593,2,"Tomato_60_1",6.0027806103174e-05,6.98438691975022e-11,0,"Tomato_60_1_30_1A",30
1326,1354,35,0.0998,-0.0023,-6.9153,0.2637,-0.0484,-7.0201,0.1887,0.199928637268401,0.4314,0.3922,0.1961,20.2687,2,"Tomato_60_1",6.00203709223821e-05,6.97556604831167e-11,0,"Tomato_60_1_30_1A",30
1320,1355,21,-4.072,-0.2635,-8.8953,-4.072,-0.194,-9.0828,0.1887,0.199966247151863,0.4314,0.3922,0.1961,20.2688,2,"Tomato_60_1",6.00202918247141e-05,6.97547220925381e-11,0,"Tomato_60_1_30_1A",30
1336,1356,33,-0.7044,-0.6123,-7.2907,-0.7769,-0.7258,-7.4386,0.1887,0.200032272396231,0.4314,0.3922,0.1961,20.2777,2,"Tomato_60_1",6.00132521322621e-05,6.96712053310455e-11,0,"Tomato_60_1_30_1A",30
1324,1357,32,-0.4346,-0.8244,-7.0912,-0.5139,-0.9325,-7.2396,0.1887,0.199991649825687,0.4314,0.3922,0.1961,20.2819,2,"Tomato_60_1",6.00099300302061e-05,6.96317929267456e-11,0,"Tomato_60_1_30_1A",30
1334,1358,34,0.1878,0.5484,-6.8833,0.2659,0.7184,-6.954,0.1887,0.199995249943592,0.4314,0.3922,0.1961,20.2837,2,"Tomato_60_1",6.00085062721821e-05,6.96149018963314e-11,0,"Tomato_60_1_30_1A",30
1330,1359,18,0.1958,1.96,-10.8609,0.2002,1.9936,-11.058,0.1887,0.199991824832916,0.4314,0.3922,0.1961,20.2843,2,"Tomato_60_1",6.00080316861742e-05,6.96092715528599e-11,0,"Tomato_60_1_30_1A",30
1322,1360,8,1.5261,2.8889,-11.6784,1.5017,2.8716,-11.8762,0.1887,0.200048719066132,0.4314,0.3922,0.1961,20.2872,2,"Tomato_60_1",6.00057378538022e-05,6.95820582260815e-11,0,"Tomato_60_1_30_1A",30
1329,1361,20,3.0949,2.0108,-9.5709,3.1265,2.0231,-9.768,0.1887,0.199995649952693,0.4314,0.3922,0.1961,20.2887,2,"Tomato_60_1",6.00045513887822e-05,6.95679823674029e-11,0,"Tomato_60_1_30_1A",30
1314,1362,1,1.3067,-2.5651,-10.0204,1.3158,-2.5543,-10.2198,0.1887,0.199899499749248,0.4314,0.3922,0.1961,20.2918,2,"Tomato_60_1",6.00020993610742e-05,6.95388922594673e-11,1e-09,"Tomato_60_1_30_1A",30
1312,1363,14,-0.4812,0.8012,-7.9538,-0.4785,0.7513,-8.1475,0.1887,0.200042470490644,0.4314,0.3922,0.1961,20.2967,2,"Tomato_60_1",5.99982235753422e-05,6.94929111211174e-11,0,"Tomato_60_1_30_1A",30
1335,1364,26,-2.3513,2.0639,-8.1961,-2.3924,2.106,-8.3873,0.1887,0.200047644325046,0.4314,0.3922,0.1961,20.2974,2,"Tomato_60_1",5.99976698916662e-05,6.94863423870674e-11,0,"Tomato_60_1_30_1A",30
1325,1365,11,0.6038,-1.4581,-10.7552,0.5657,-1.4656,-10.9514,0.1887,0.200005749917345,0.4314,0.3922,0.1961,20.3011,2,"Tomato_60_1",5.99947432779502e-05,6.94516219356604e-11,0,"Tomato_60_1_30_1A",30
154,1366,0,0.1663,0.1415,-20.836,0.1797,0.1499,-21.0031,0.1887,0.167846745574648,0.4314,0.3922,0.1961,20.3031,1,"Tomato_60_1",5.99931613245902e-05,6.9432854124089e-11,0,"Tomato_60_1_30_1A",30
1332,1367,15,0.5021,-3.7673,-10.038,0.4321,-3.8263,-10.2158,0.1887,0.199984599407054,0.4314,0.3922,0.1961,20.305,2,"Tomato_60_1",5.99916584688983e-05,6.94150247030962e-11,0,"Tomato_60_1_30_1A",30
1333,1368,19,0.3867,-0.4549,-9.8804,0.3774,-0.3899,-10.0693,0.1887,0.199986749561065,0.4314,0.3922,0.1961,20.3084,2,"Tomato_60_1",5.99889691481863e-05,6.93831194234249e-11,0,"Tomato_60_1_30_1A",30
1327,1369,13,-0.0194,0.8404,-10.4922,-0.0377,0.7794,-10.6818,0.1887,0.200010124743724,0.4314,0.3922,0.1961,20.3108,2,"Tomato_60_1",5.99870708041543e-05,6.93605980495392e-11,0,"Tomato_60_1_30_1A",30
1344,1370,24,-3.5798,-2.2718,-8.2339,-3.669,-2.3023,-8.4103,0.1887,0.200009624768409,0.4314,0.3922,0.1961,20.3194,2,"Tomato_60_1",5.99802684047063e-05,6.92798964597823e-11,0,"Tomato_60_1_30_1A",30
1346,1371,31,-1.1826,1.5282,-7.1932,-1.2323,1.6456,-7.3473,0.1887,0.199999149998193,0.4314,0.3922,0.1961,20.3244,2,"Tomato_60_1",5.99763135213063e-05,6.92329769308538e-11,0,"Tomato_60_1_30_1A",30
1341,1372,22,-4.5453,-1.9367,-6.4485,-4.5687,-1.9568,-6.6461,0.1887,0.199993324888607,0.4314,0.3922,0.1961,20.3318,2,"Tomato_60_1",5.99704602938744e-05,6.91635360280398e-11,1e-09,"Tomato_60_1_30_1A",30
1338,1373,5,0.2601,3.5875,-9.9761,0.2386,3.6255,-10.1713,0.1887,0.200023223651655,0.4314,0.3922,0.1961,20.333,2,"Tomato_60_1",5.99695111218584e-05,6.9152275341097e-11,0,"Tomato_60_1_30_1A",30
1348,1374,28,1.4311,0.1502,-8.861,1.4222,0.1793,-9.0587,0.1887,0.200028273001593,0.4314,0.3922,0.1961,20.3349,2,"Tomato_60_1",5.99680082661664e-05,6.91344459201041e-11,0,"Tomato_60_1_30_1A",30
1342,1375,27,-3.4332,0.0345,-5.1992,-3.6043,-0.0357,-5.2754,0.1887,0.200024223533051,0.4314,0.3922,0.1961,20.3393,2,"Tomato_60_1",5.99645279687744e-05,6.90931567346471e-11,0,"Tomato_60_1_30_1A",30
1337,1376,16,3.2556,-0.0132,-8.1832,3.3026,0.0333,-8.3719,0.1887,0.19994734306812,0.4314,0.3922,0.1961,20.3415,2,"Tomato_60_1",5.99627878200784e-05,6.90725121419186e-11,0,"Tomato_60_1_30_1A",30
1345,1377,17,-3.476,0.8596,-10.2816,-3.5399,0.9102,-10.4643,0.1887,0.200057141837027,0.4314,0.3922,0.1961,20.3419,2,"Tomato_60_1",5.99624714294064e-05,6.90687585796043e-11,0,"Tomato_60_1_30_1A",30
55,1378,36,-0.0736,0.0585,-6.9974,-0.0304,-0.1099,-7.0963,0.1887,0.200015024435666,0.4314,0.3922,0.1961,20.3437,2,"Tomato_60_1",5.99610476713824e-05,6.90518675491901e-11,0,"Tomato_60_1_30_1A",30
1349,1379,23,1.4874,1.9439,-9.2253,1.5073,1.979,-9.4212,0.1887,0.200012074635508,0.4314,0.3922,0.1961,20.3533,2,"Tomato_60_1",5.99534542952545e-05,6.89617820536475e-11,0,"Tomato_60_1_30_1A",30
1331,1380,9,-2.2212,2.5189,-8.3434,-2.2296,2.5443,-8.5416,0.1887,0.1999973999831,0.4314,0.3922,0.1961,20.3632,2,"Tomato_60_1",5.99456236261225e-05,6.88688813863692e-11,0,"Tomato_60_1_30_1A",30
1340,1381,2,-1.756,2.6866,-11.2579,-1.7331,2.679,-11.4564,0.1887,0.199961046206506,0.4314,0.3922,0.1961,20.3667,2,"Tomato_60_1",5.99428552077425e-05,6.88360377161192e-11,0,"Tomato_60_1_30_1A",30
1323,1382,4,-0.2843,1.9895,-8.2293,-0.2567,1.97,-8.4265,0.1887,0.200074611082966,0.4314,0.3922,0.1961,20.3669,2,"Tomato_60_1",5.99426970124065e-05,6.88341609349621e-11,0,"Tomato_60_1_30_1A",30
1356,1383,33,-0.7769,-0.7258,-7.4386,-0.8614,-0.8062,-7.601,0.1887,0.199945417551891,0.4314,0.3922,0.1961,20.3704,2,"Tomato_60_1",5.99399285940265e-05,6.88013172647122e-11,0,"Tomato_60_1_30_1A",30
1339,1384,3,-0.4194,-2.8069,-11.1431,-0.4899,-2.8943,-11.3085,0.1887,0.199915407110107,0.4314,0.3922,0.1961,20.3719,2,"Tomato_60_1",5.99387421290066e-05,6.87872414060337e-11,0,"Tomato_60_1_30_1A",30
1353,1385,29,1.6811,-1.7007,-6.9762,1.6996,-1.8286,-7.1288,0.1887,0.199968547526854,0.4314,0.3922,0.1961,20.3728,2,"Tomato_60_1",5.99380302499946e-05,6.87787958908265e-11,0,"Tomato_60_1_30_1A",30
1354,1386,35,0.2637,-0.0484,-7.0201,0.4279,-0.0942,-7.1247,0.1887,0.200001099996975,0.4314,0.3922,0.1961,20.3746,2,"Tomato_60_1",5.99366064919706e-05,6.87619048604123e-11,0,"Tomato_60_1_30_1A",30
1328,1387,7,3.162,1.9215,-9.3876,3.1603,1.879,-9.583,0.1887,0.199975748529665,0.4314,0.3922,0.1961,20.3756,2,"Tomato_60_1",5.99358155152906e-05,6.87525209546266e-11,0,"Tomato_60_1_30_1A",30
1343,1388,30,0.9173,-0.8455,-6.699,1.0074,-0.9476,-6.8456,0.1887,0.200084931966403,0.4314,0.3922,0.1961,20.3814,2,"Tomato_60_1",5.99312278505466e-05,6.86980943010696e-11,0,"Tomato_60_1_30_1A",30
1358,1389,34,0.2659,0.7184,-6.954,0.3457,0.8754,-7.0486,0.1887,0.199915482141829,0.4314,0.3922,0.1961,20.387,2,"Tomato_60_1",5.99267983811386e-05,6.86455444286698e-11,0,"Tomato_60_1_30_1A",30
1350,1390,6,3.1269,0.9536,-10.4442,3.0993,0.9478,-10.6422,0.1887,0.199998499994375,0.4314,0.3922,0.1961,20.3882,2,"Tomato_60_1",5.99258492091226e-05,6.8634283741727e-11,0,"Tomato_60_1_30_1A",30
1359,1391,18,0.2002,1.9936,-11.058,0.2153,2.048,-11.2498,0.1887,0.199936514924113,0.4314,0.3922,0.1961,20.3924,2,"Tomato_60_1",5.99225271070666e-05,6.85948713374271e-11,0,"Tomato_60_1_30_1A",30
1355,1392,21,-4.072,-0.194,-9.0828,-4.0743,-0.139,-9.2751,0.1887,0.200023948566165,0.4314,0.3922,0.1961,20.393,2,"Tomato_60_1",5.99220525210586e-05,6.85892409939556e-11,0,"Tomato_60_1_30_1A",30
1352,1393,25,-2.2998,3.2732,-5.8271,-2.3219,3.449,-5.9199,0.1887,0.200014724457976,0.4314,0.3922,0.1961,20.3933,2,"Tomato_60_1",5.99218152280546e-05,6.858642582222e-11,0,"Tomato_60_1_30_1A",30
1351,1394,12,5.1818,-3.6779,-7.911,5.2941,-3.6845,-8.0763,0.1887,0.199947343068119,0.4314,0.3922,0.1961,20.4003,2,"Tomato_60_1",5.99162783912947e-05,6.85207384817201e-11,0,"Tomato_60_1_30_1A",30
1361,1395,20,3.1265,2.0231,-9.768,3.1459,2.0152,-9.9669,0.1887,0.199999949999994,0.4314,0.3922,0.1961,20.4049,2,"Tomato_60_1",5.99126398985667e-05,6.8477572515106e-11,0,"Tomato_60_1_30_1A",30
1357,1396,32,-0.5139,-0.9325,-7.2396,-0.5587,-1.0471,-7.3973,0.1887,0.200023723592978,0.4314,0.3922,0.1961,20.411,2,"Tomato_60_1",5.99078149408187e-05,6.84203306898133e-11,0,"Tomato_60_1_30_1A",30
1364,1397,26,-2.3924,2.106,-8.3873,-2.4028,2.1333,-8.5851,0.1887,0.199945717633563,0.4314,0.3922,0.1961,20.4126,2,"Tomato_60_1",5.99065493781307e-05,6.84053164405562e-11,0,"Tomato_60_1_30_1A",30
1347,1398,10,1.2346,-1.5555,-8.4356,1.2064,-1.6208,-8.6225,0.1887,0.199977348717298,0.4314,0.3922,0.1961,20.4164,2,"Tomato_60_1",5.99035436667468e-05,6.83696575985706e-11,0,"Tomato_60_1_30_1A",30
1370,1399,24,-3.669,-2.3023,-8.4103,-3.779,-2.346,-8.5715,0.1887,0.199987824629402,0.4314,0.3922,0.1961,20.4226,2,"Tomato_60_1",5.98986396113308e-05,6.83114773826993e-11,0,"Tomato_60_1_30_1A",30
1360,1400,8,1.5017,2.8716,-11.8762,1.4863,2.8487,-12.0743,0.1887,0.200012949580769,0.4314,0.3922,0.1961,20.4245,2,"Tomato_60_1",5.98971367556388e-05,6.82936479617065e-11,0,"Tomato_60_1_30_1A",30
1378,1401,36,-0.0304,-0.1099,-7.0963,0.0424,-0.258,-7.2093,0.1887,0.200006124906214,0.4314,0.3922,0.1961,20.4285,2,"Tomato_60_1",5.98939728489188e-05,6.82561123385637e-11,0,"Tomato_60_1_30_1A",30
1371,1402,31,-1.2323,1.6456,-7.3473,-1.2757,1.7733,-7.4949,0.1887,0.199941516449186,0.4314,0.3922,0.1961,20.4311,2,"Tomato_60_1",5.98919163095508e-05,6.82317141835209e-11,3.98765839310666e-19,"Tomato_60_1_30_1A",30
1367,1403,15,0.4321,-3.8263,-10.2158,0.3721,-3.9028,-10.3906,0.1887,0.200018224169699,0.4314,0.3922,0.1961,20.4317,2,"Tomato_60_1",5.98914417235428e-05,6.82260838400495e-11,0,"Tomato_60_1_30_1A",30
1368,1404,19,0.3774,-0.3899,-10.0693,0.3468,-0.3017,-10.2462,0.1887,0.200023023674776,0.4314,0.3922,0.1961,20.4376,2,"Tomato_60_1",5.98867749611309e-05,6.8170718795914e-11,1e-09,"Tomato_60_1_30_1A",30
1374,1405,28,1.4222,0.1793,-9.0587,1.3939,0.2406,-9.2469,0.1887,0.199944542311112,0.4314,0.3922,0.1961,20.4389,2,"Tomato_60_1",5.98857466914469e-05,6.81585197183926e-11,0,"Tomato_60_1_30_1A",30
1365,1406,11,0.5657,-1.4656,-10.9514,0.5709,-1.4916,-11.1496,0.1887,0.19996569705827,0.4314,0.3922,0.1961,20.4496,2,"Tomato_60_1",5.98772832409709e-05,6.80581119264857e-11,0,"Tomato_60_1_30_1A",30
1369,1407,13,-0.0377,0.7794,-10.6818,-0.0739,0.7522,-10.8766,0.1887,0.19999329988777,0.4314,0.3922,0.1961,20.4562,2,"Tomato_60_1",5.98720627948829e-05,6.79961781483002e-11,0,"Tomato_60_1_30_1A",30
1372,1408,22,-4.5687,-1.9568,-6.6461,-4.591,-1.9737,-6.8441,0.1887,0.199967247318155,0.4314,0.3922,0.1961,20.4589,2,"Tomato_60_1",5.98699271578469e-05,6.79708416026788e-11,0,"Tomato_60_1_30_1A",30
1383,1409,33,-0.8614,-0.8062,-7.601,-0.9677,-0.8687,-7.7585,0.1887,0.200030472678539,0.4314,0.3922,0.1961,20.4637,2,"Tomato_60_1",5.9866130469783e-05,6.79257988549075e-11,0,"Tomato_60_1_30_1A",30
1377,1410,17,-3.5399,0.9102,-10.4643,-3.6125,0.9675,-10.6416,0.1887,0.199973348224208,0.4314,0.3922,0.1961,20.4674,2,"Tomato_60_1",5.9863203856067e-05,6.78910784035004e-11,0,"Tomato_60_1_30_1A",30
1379,1411,23,1.5073,1.979,-9.4212,1.519,2.0234,-9.6158,0.1887,0.199943517024183,0.4314,0.3922,0.1961,20.4693,2,"Tomato_60_1",5.9861701000375e-05,6.78732489825077e-11,0,"Tomato_60_1_30_1A",30
1375,1412,27,-3.6043,-0.0357,-5.2754,-3.7666,-0.1122,-5.3638,0.1887,0.200020248974948,0.4314,0.3922,0.1961,20.4701,2,"Tomato_60_1",5.9861068219031e-05,6.78657418578791e-11,0,"Tomato_60_1_30_1A",30
1362,1413,1,1.3158,-2.5543,-10.2198,1.3229,-2.5432,-10.4194,0.1887,0.200034447033505,0.4314,0.3922,0.1961,20.474,2,"Tomato_60_1",5.9857983409979e-05,6.78291446253149e-11,1e-09,"Tomato_60_1_30_1A",30
1373,1414,5,0.2386,3.6255,-10.1713,0.2563,3.6765,-10.3638,0.1887,0.199926336434197,0.4314,0.3922,0.1961,20.478,2,"Tomato_60_1",5.9854819503259e-05,6.77916090021721e-11,0,"Tomato_60_1_30_1A",30
1386,1415,35,0.4279,-0.0942,-7.1247,0.6015,-0.1565,-7.2022,0.1887,0.200061240623965,0.4314,0.3922,0.1961,20.4814,2,"Tomato_60_1",5.98521301825471e-05,6.77597037225008e-11,0,"Tomato_60_1_30_1A",30
1385,1416,29,1.6996,-1.8286,-7.1288,1.7088,-1.9552,-7.2834,0.1887,0.200033397211566,0.4314,0.3922,0.1961,20.4869,2,"Tomato_60_1",5.98477798108071e-05,6.77080922406795e-11,0,"Tomato_60_1_30_1A",30
1363,1417,14,-0.4785,0.7513,-8.1475,-0.4783,0.7056,-8.3422,0.1887,0.199991549821485,0.4314,0.3922,0.1961,20.4886,2,"Tomato_60_1",5.98464351504511e-05,6.76921396008439e-11,0,"Tomato_60_1_30_1A",30
1389,1418,34,0.3457,0.8754,-7.0486,0.4436,1.0083,-7.1617,0.1887,0.200096051935064,0.4314,0.3922,0.1961,20.491,2,"Tomato_60_1",5.98445368064191e-05,6.76696182269582e-11,0,"Tomato_60_1_30_1A",30
1376,1419,16,3.3026,0.0333,-8.3719,3.3542,0.0942,-8.5553,0.1887,0.200017324249677,0.4314,0.3922,0.1961,20.4955,2,"Tomato_60_1",5.98409774113591e-05,6.76273906509226e-11,0,"Tomato_60_1_30_1A",30
1391,1420,18,0.2153,2.048,-11.2498,0.2145,2.0991,-11.4432,0.1887,0.200038521290274,0.4314,0.3922,0.1961,20.5016,2,"Tomato_60_1",5.98361524536111e-05,6.75701488256299e-11,0,"Tomato_60_1_30_1A",30
155,1421,0,0.1797,0.1499,-21.0031,0.1798,0.1724,-21.1622,0.1887,0.160683135393854,0.4314,0.3922,0.1961,20.5042,1,"Tomato_60_1",5.98340959142432e-05,6.75457506705871e-11,0,"Tomato_60_1_30_1A",30
1401,1422,36,0.0424,-0.258,-7.2093,0.1165,-0.4059,-7.3216,0.1887,0.199941266375904,0.4314,0.3922,0.1961,20.5138,2,"Tomato_60_1",5.98265025381152e-05,6.74556651750445e-11,0,"Tomato_60_1_30_1A",30
1392,1423,21,-4.0743,-0.139,-9.2751,-4.0825,-0.078,-9.4654,0.1887,0.200005824915176,0.4314,0.3922,0.1961,20.5188,2,"Tomato_60_1",5.98225476547152e-05,6.74087456461161e-11,0,"Tomato_60_1_30_1A",30
1395,1424,20,3.1459,2.0152,-9.9669,3.1615,2.0451,-10.164,0.1887,0.199964446839931,0.4314,0.3922,0.1961,20.5222,2,"Tomato_60_1",5.98198583340032e-05,6.73768403664447e-11,0,"Tomato_60_1_30_1A",30
1399,1425,24,-3.779,-2.346,-8.5715,-3.9005,-2.392,-8.7236,0.1887,0.200031647496089,0.4314,0.3922,0.1961,20.5265,2,"Tomato_60_1",5.98164571342793e-05,6.73364895715663e-11,0,"Tomato_60_1_30_1A",30
1397,1426,26,-2.4028,2.1333,-8.5851,-2.4125,2.1612,-8.7829,0.1887,0.199993349889439,0.4314,0.3922,0.1961,20.5292,2,"Tomato_60_1",5.98143214972433e-05,6.7311153025945e-11,0,"Tomato_60_1_30_1A",30
1393,1427,25,-2.3219,3.449,-5.9199,-2.3269,3.6353,-5.9924,0.1887,0.19997234808843,0.4314,0.3922,0.1961,20.5314,2,"Tomato_60_1",5.98125813485473e-05,6.72905084332164e-11,0,"Tomato_60_1_30_1A",30
1381,1428,2,-1.7331,2.679,-11.4564,-1.7103,2.6714,-11.6549,0.1887,0.199949618654299,0.4314,0.3922,0.1961,20.5329,2,"Tomato_60_1",5.98113948835273e-05,6.72764325745379e-11,0,"Tomato_60_1_30_1A",30
1390,1429,6,3.0993,0.9478,-10.6422,3.0666,0.9274,-10.8385,0.1887,0.200047844277312,0.4314,0.3922,0.1961,20.535,2,"Tomato_60_1",5.98097338324993e-05,6.72567263723879e-11,0,"Tomato_60_1_30_1A",30
1402,1430,31,-1.2757,1.7733,-7.4949,-1.2633,1.8615,-7.674,0.1887,0.200024523496495,0.4314,0.3922,0.1961,20.5387,2,"Tomato_60_1",5.98068072187833e-05,6.72220059209809e-11,0,"Tomato_60_1_30_1A",30
1396,1431,32,-0.5587,-1.0471,-7.3973,-0.5584,-1.172,-7.5535,0.1887,0.199996349966693,0.4314,0.3922,0.1961,20.5408,2,"Tomato_60_1",5.98051461677553e-05,6.72022997188309e-11,0,"Tomato_60_1_30_1A",30
1405,1432,28,1.3939,0.2406,-9.2469,1.3655,0.3038,-9.4345,0.1887,0.199986399537568,0.4314,0.3922,0.1961,20.5439,2,"Tomato_60_1",5.98026941400473e-05,6.71732096108953e-11,0,"Tomato_60_1_30_1A",30
1384,1433,3,-0.4899,-2.8943,-11.3085,-0.5581,-3.0151,-11.4527,0.1887,0.20009377801421,0.4314,0.3922,0.1961,20.5475,2,"Tomato_60_1",5.97998466239994e-05,6.71394275500668e-11,1e-09,"Tomato_60_1_30_1A",30
1394,1434,12,5.2941,-3.6845,-8.0763,5.401,-3.696,-8.245,0.1887,0.200048869029544,0.4314,0.3922,0.1961,20.5485,2,"Tomato_60_1",5.97990556473194e-05,6.71300436442811e-11,0,"Tomato_60_1_30_1A",30
1380,1435,9,-2.2296,2.5443,-8.5416,-2.2341,2.5724,-8.7396,0.1887,0.200034646998962,0.4314,0.3922,0.1961,20.5505,2,"Tomato_60_1",5.97974736939594e-05,6.71112758327098e-11,0,"Tomato_60_1_30_1A",30
1388,1436,30,1.0074,-0.9476,-6.8456,1.0947,-1.0452,-6.9967,0.1887,0.199945642613186,0.4314,0.3922,0.1961,20.5538,2,"Tomato_60_1",5.97948634709154e-05,6.7080308943617e-11,0,"Tomato_60_1_30_1A",30
1409,1437,33,-0.9677,-0.8687,-7.7585,-1.0875,-0.9051,-7.9144,0.1887,0.199954519828885,0.4314,0.3922,0.1961,20.5577,2,"Tomato_60_1",5.97917786618634e-05,6.70437117110528e-11,0,"Tomato_60_1_30_1A",30
1403,1438,15,0.3721,-3.9028,-10.3906,0.3304,-3.9845,-10.5683,0.1887,0.199977673753848,0.4314,0.3922,0.1961,20.5593,2,"Tomato_60_1",5.97905130991754e-05,6.70286974617957e-11,0,"Tomato_60_1_30_1A",30
1400,1439,8,1.4863,2.8487,-12.0743,1.4549,2.8434,-12.2717,0.1887,0.199952019244618,0.4314,0.3922,0.1961,20.5633,2,"Tomato_60_1",5.97873491924554e-05,6.6991161838653e-11,0,"Tomato_60_1_30_1A",30
