"node1ID","node2ID","branchID","x1","y1","z1","x2","y2","z2","radius","length","R","G","B","time","type","z3","time2"
191,192,0,3.4779,0.7271,-41.8519,3.4922,0.6974,-42.0131,0.1887,0.1645,0,0,205,7.5462,1,-43.742,22.4538
192,193,0,3.4922,0.6974,-42.0131,3.516,0.6598,-42.2359,0.1887,0.2273,0,0,205,7.6053,1,-43.5192,22.3947
193,194,0,3.516,0.6598,-42.2359,3.5439,0.6302,-42.4157,0.1887,0.1843,0,0,205,7.6535,1,-43.3394,22.3465
194,195,0,3.5439,0.6302,-42.4157,3.54,0.6418,-42.6094,0.1887,0.1941,0,0,205,7.7044,1,-43.1457,22.2956
195,196,0,3.54,0.6418,-42.6094,3.5567,0.658,-42.8276,0.1887,0.2194,0,0,205,7.7621,1,-42.9275,22.2379
196,197,0,3.5567,0.658,-42.8276,3.5634,0.6749,-43.0207,0.1887,0.194,0,0,205,7.8134,1,-42.7344,22.1866
197,198,0,3.5634,0.6749,-43.0207,3.5717,0.701,-43.2311,0.1887,0.2121,0,0,205,7.8698,1,-42.524,22.1302
198,199,0,3.5717,0.701,-43.2311,3.5848,0.7241,-43.4529,0.1887,0.2234,0,0,205,7.9294,1,-42.3022,22.0706
199,200,0,3.5848,0.7241,-43.4529,3.5927,0.742,-43.6506,0.1887,0.1987,0,0,205,7.9826,1,-42.1045,22.0174
200,201,0,3.5927,0.742,-43.6506,3.6081,0.7521,-43.8061,0.1887,0.1565,0,0,205,8.0247,1,-41.949,21.9753
201,202,0,3.6081,0.7521,-43.8061,3.6212,0.7816,-43.9884,0.1887,0.1852,0,0,205,8.0748,1,-41.7667,21.9252
202,203,0,3.6212,0.7816,-43.9884,3.6364,0.8154,-44.1983,0.1887,0.2132,0,0,205,8.1326,1,-41.5568,21.8674
203,204,0,3.6364,0.8154,-44.1983,3.6448,0.843,-44.3933,0.1887,0.1971,0,0,205,8.1863,1,-41.3618,21.8137
204,205,0,3.6448,0.843,-44.3933,3.6468,0.8542,-44.5484,0.1887,0.1555,0,0,205,8.2288,1,-41.2067,21.7712
205,206,0,3.6468,0.8542,-44.5484,3.653,0.8604,-44.7272,0.1887,0.179,0,0,205,8.2779,1,-41.0279,21.7221
206,207,0,3.653,0.8604,-44.7272,3.6616,0.8656,-44.9078,0.1887,0.1808,0,0,205,8.3277,1,-40.8473,21.6723
207,208,0,3.6616,0.8656,-44.9078,3.6583,0.8715,-45.1048,0.1887,0.1971,0,0,205,8.3823,1,-40.6503,21.6177
208,209,0,3.6583,0.8715,-45.1048,3.6549,0.8779,-45.2884,0.1887,0.1837,0,0,205,8.4333,1,-40.4667,21.5667
209,210,0,3.6549,0.8779,-45.2884,3.6473,0.8726,-45.4668,0.1887,0.1787,0,0,205,8.4832,1,-40.2883,21.5168
210,211,0,3.6473,0.8726,-45.4668,3.6665,0.8803,-45.7023,0.1887,0.2364,0,0,205,8.5494,1,-40.0528,21.4506
211,212,0,3.6665,0.8803,-45.7023,3.6841,0.8866,-45.899,0.1887,0.1975,0,0,205,8.605,1,-39.8561,21.395
212,213,0,3.6841,0.8866,-45.899,3.6793,0.9041,-46.0665,0.1887,0.1685,0,0,205,8.6527,1,-39.6886,21.3473
213,214,0,3.6793,0.9041,-46.0665,3.6794,0.9197,-46.3104,0.1887,0.2443,0,0,205,8.7221,1,-39.4447,21.2779
214,215,0,3.6794,0.9197,-46.3104,3.6865,0.9271,-46.4871,0.1887,0.1771,0,0,205,8.7726,1,-39.268,21.2274
215,216,0,3.6865,0.9271,-46.4871,3.7017,0.9368,-46.6695,0.1887,0.1832,0,0,205,8.8252,1,-39.0856,21.1748
216,217,0,3.7017,0.9368,-46.6695,3.7198,0.9517,-46.8552,0.1887,0.1872,0,0,205,8.8791,1,-38.8999,21.1209
217,218,0,3.7198,0.9517,-46.8552,3.7398,0.9453,-47.059,0.1887,0.2048,0,0,205,8.9383,1,-38.6961,21.0617
218,219,0,3.7398,0.9453,-47.059,3.7355,0.9465,-47.2361,0.1887,0.1772,0,0,205,8.9897,1,-38.519,21.0103
219,220,0,3.7355,0.9465,-47.2361,3.7268,0.9486,-47.4373,0.1887,0.2014,0,0,205,9.0485,1,-38.3178,20.9515
220,221,0,3.7268,0.9486,-47.4373,3.7196,0.9606,-47.6556,0.1887,0.2188,0,0,205,9.1126,1,-38.0995,20.8874
221,222,0,3.7196,0.9606,-47.6556,3.7081,0.9744,-47.8509,0.1887,0.1961,0,0,205,9.1704,1,-37.9042,20.8296
222,223,0,3.7081,0.9744,-47.8509,3.6965,0.9792,-48.033,0.1887,0.1825,0,0,205,9.2244,1,-37.7221,20.7756
223,224,0,3.6965,0.9792,-48.033,3.6967,0.9679,-48.2297,0.1887,0.197,0,0,205,9.2829,1,-37.5254,20.7171
224,225,0,3.6967,0.9679,-48.2297,3.6877,0.9571,-48.4019,0.1887,0.1728,0,0,205,9.3345,1,-37.3532,20.6655
225,226,0,3.6877,0.9571,-48.4019,3.6833,0.9582,-48.597,0.1887,0.1952,0,0,205,9.393,1,-37.1581,20.607
226,227,0,3.6833,0.9582,-48.597,3.6613,0.9605,-48.8117,0.1887,0.2158,0,0,205,9.458,1,-36.9434,20.542
227,228,0,3.6613,0.9605,-48.8117,3.6411,0.9631,-48.9992,0.1887,0.1886,0,0,205,9.5152,1,-36.7559,20.4848
228,229,0,3.6411,0.9631,-48.9992,3.6259,0.9628,-49.1774,0.1887,0.1788,0,0,205,9.5695,1,-36.5777,20.4305
229,230,0,3.6259,0.9628,-49.1774,3.6245,0.9604,-49.3682,0.1887,0.1908,0,0,205,9.6278,1,-36.3869,20.3722
230,231,0,3.6245,0.9604,-49.3682,3.6406,0.9709,-49.5716,0.1887,0.2044,0,0,205,9.6905,1,-36.1835,20.3095
231,232,0,3.6406,0.9709,-49.5716,3.6315,0.9938,-49.7885,0.1887,0.2182,0,0,205,9.7579,1,-35.9666,20.2421
232,233,0,3.6315,0.9938,-49.7885,3.6274,1.0142,-49.9741,0.1887,0.1868,0,0,205,9.8158,1,-35.781,20.1842
233,234,0,3.6274,1.0142,-49.9741,3.6267,1.0284,-50.1827,0.1887,0.209,0,0,205,9.8809,1,-35.5724,20.1191
234,235,0,3.6267,1.0284,-50.1827,3.6287,1.0302,-50.3885,0.1887,0.2058,0,0,205,9.9454,1,-35.3666,20.0546
235,236,0,3.6287,1.0302,-50.3885,3.6261,1.0225,-50.5839,0.1887,0.1956,0,0,205,10.007,1,-35.1712,19.993
236,237,0,3.6261,1.0225,-50.5839,3.624,1.0161,-50.764,0.1887,0.1802,0,0,205,10.064,1,-34.9911,19.936
237,238,0,3.624,1.0161,-50.764,3.618,1.0153,-50.9529,0.1887,0.189,0,0,205,10.124,1,-34.8022,19.876
238,239,0,3.618,1.0153,-50.9529,3.6073,1.0151,-51.1754,0.1887,0.2227,0,0,205,10.1952,1,-34.5797,19.8048
239,240,0,3.6073,1.0151,-51.1754,3.5994,1.0149,-51.3547,0.1887,0.1795,0,0,205,10.2528,1,-34.4004,19.7472
240,241,0,3.5994,1.0149,-51.3547,3.5952,1.0092,-51.5469,0.1887,0.1924,0,0,205,10.3149,1,-34.2082,19.6851
241,242,0,3.5952,1.0092,-51.5469,3.603,1.0318,-51.7427,0.1887,0.1972,0,0,205,10.3788,1,-34.0124,19.6212
242,243,0,3.603,1.0318,-51.7427,3.6248,1.05,-51.9172,0.1887,0.1768,0,0,205,10.4364,1,-33.8379,19.5636
243,244,0,3.6248,1.05,-51.9172,3.6565,1.0763,-52.1136,0.1887,0.2008,0,0,205,10.5021,1,-33.6415,19.4979
244,245,0,3.6565,1.0763,-52.1136,3.6933,1.0978,-52.2795,0.1887,0.1712,0,0,205,10.5585,1,-33.4756,19.4415
245,246,0,3.6933,1.0978,-52.2795,3.7432,1.1211,-52.4808,0.1887,0.2087,0,0,205,10.6275,1,-33.2743,19.3725
246,247,0,3.7432,1.1211,-52.4808,3.7648,1.1613,-52.6774,0.1887,0.2019,0,0,205,10.6946,1,-33.0777,19.3054
247,248,0,3.7648,1.1613,-52.6774,3.7891,1.2011,-52.886,0.1887,0.2137,0,0,205,10.766,1,-32.8691,19.234
248,249,0,3.7891,1.2011,-52.886,3.793,1.2072,-53.0864,0.1887,0.2006,0,0,205,10.8334,1,-32.6687,19.1666
249,250,0,3.793,1.2072,-53.0864,3.7909,1.21,-53.2698,0.1887,0.1834,0,0,205,10.8954,1,-32.4853,19.1046
250,251,0,3.7909,1.21,-53.2698,3.7887,1.2107,-53.4433,0.1887,0.1735,0,0,205,10.9543,1,-32.3118,19.0457
251,252,0,3.7887,1.2107,-53.4433,3.8033,1.1958,-53.6741,0.1887,0.2317,0,0,205,11.0334,1,-32.081,18.9666
252,253,0,3.8033,1.1958,-53.6741,3.811,1.1803,-53.8768,0.1887,0.2035,0,0,205,11.1033,1,-31.8783,18.8967
253,254,0,3.811,1.1803,-53.8768,3.8081,1.1718,-54.047,0.1887,0.1705,0,0,205,11.1621,1,-31.7081,18.8379
254,255,0,3.8081,1.1718,-54.047,3.812,1.1698,-54.2414,0.1887,0.1944,0,0,205,11.2295,1,-31.5137,18.7705
255,256,0,3.812,1.1698,-54.2414,3.8127,1.1874,-54.4389,0.1887,0.1983,0,0,205,11.2987,1,-31.3162,18.7013
256,257,0,3.8127,1.1874,-54.4389,3.8305,1.2214,-54.6224,0.1887,0.1875,0,0,205,11.3645,1,-31.1327,18.6355
257,258,0,3.8305,1.2214,-54.6224,3.8496,1.2564,-54.8046,0.1887,0.1864,0,0,205,11.4302,1,-30.9505,18.5698
258,259,0,3.8496,1.2564,-54.8046,3.8613,1.2896,-54.9972,0.1887,0.1958,0,0,205,11.4996,1,-30.7579,18.5004
259,260,0,3.8613,1.2896,-54.9972,3.8638,1.318,-55.2118,0.1887,0.2165,0,0,205,11.5768,1,-30.5433,18.4232
260,261,0,3.8638,1.318,-55.2118,3.8632,1.336,-55.3918,0.1887,0.1809,0,0,205,11.6416,1,-30.3633,18.3584
261,262,0,3.8632,1.336,-55.3918,3.87,1.3218,-55.5857,0.1887,0.1946,0,0,205,11.7118,1,-30.1694,18.2882
262,263,0,3.87,1.3218,-55.5857,3.8712,1.2998,-55.8042,0.1887,0.2195,0,0,205,11.7914,1,-29.9509,18.2086
263,264,0,3.8712,1.2998,-55.8042,3.8712,1.2814,-56.0309,0.1887,0.2274,0,0,205,11.8744,1,-29.7242,18.1256
264,265,0,3.8712,1.2814,-56.0309,3.861,1.2712,-56.2439,0.1887,0.2136,0,0,205,11.9528,1,-29.5112,18.0472
265,266,0,3.861,1.2712,-56.2439,3.8725,1.2724,-56.4748,0.1887,0.2311,0,0,205,12.0383,1,-29.2803,17.9617
266,267,0,3.8725,1.2724,-56.4748,3.8683,1.2768,-56.684,0.1887,0.2093,0,0,205,12.1162,1,-29.0711,17.8838
267,268,0,3.8683,1.2768,-56.684,3.8657,1.2788,-56.8599,0.1887,0.1759,0,0,205,12.182,1,-28.8952,17.818
268,269,0,3.8657,1.2788,-56.8599,3.8568,1.2792,-57.0465,0.1887,0.1868,0,0,205,12.2523,1,-28.7086,17.7477
269,270,0,3.8568,1.2792,-57.0465,3.8426,1.278,-57.2941,0.1887,0.2481,0,0,205,12.3463,1,-28.461,17.6537
270,271,0,3.8426,1.278,-57.2941,3.8376,1.2643,-57.492,0.1887,0.1984,0,0,205,12.4219,1,-28.2631,17.5781
271,272,0,3.8376,1.2643,-57.492,3.8247,1.2575,-57.6513,0.1887,0.1599,0,0,205,12.4832,1,-28.1038,17.5168
272,273,0,3.8247,1.2575,-57.6513,3.8106,1.2663,-57.8467,0.1887,0.1961,0,0,205,12.5588,1,-27.9084,17.4412
273,274,0,3.8106,1.2663,-57.8467,3.7727,1.2725,-58.0962,0.1887,0.2524,0,0,205,12.6568,1,-27.6589,17.3432
274,275,0,3.7727,1.2725,-58.0962,3.745,1.2771,-58.2684,0.1887,0.1745,0,0,205,12.725,1,-27.4867,17.275
275,276,0,3.745,1.2771,-58.2684,3.7282,1.2767,-58.445,0.1887,0.1773,0,0,205,12.7947,1,-27.3101,17.2053
276,277,0,3.7282,1.2767,-58.445,3.7179,1.286,-58.6584,0.1887,0.2139,0,0,205,12.8792,1,-27.0967,17.1208
277,278,0,3.7179,1.286,-58.6584,3.7107,1.2909,-58.8795,0.1887,0.2213,0,0,205,12.9673,1,-26.8756,17.0327
278,279,0,3.7107,1.2909,-58.8795,3.72,1.3196,-59.1066,0.1887,0.2291,0,0,205,13.0592,1,-26.6485,16.9408
279,280,0,3.72,1.3196,-59.1066,3.7187,1.3558,-59.2913,0.1887,0.1883,0,0,205,13.1352,1,-26.4638,16.8648
280,281,0,3.7187,1.3558,-59.2913,3.7352,1.3841,-59.468,0.1887,0.1796,0,0,205,13.2081,1,-26.2871,16.7919
281,282,0,3.7352,1.3841,-59.468,3.7595,1.4122,-59.6796,0.1887,0.2149,0,0,205,13.2959,1,-26.0755,16.7041
282,283,0,3.7595,1.4122,-59.6796,3.7912,1.4237,-59.8706,0.1887,0.1939,0,0,205,13.3757,1,-25.8845,16.6243
283,284,0,3.7912,1.4237,-59.8706,3.813,1.4412,-60.0889,0.1887,0.2201,0,0,205,13.4668,1,-25.6662,16.5332
284,285,0,3.813,1.4412,-60.0889,3.8234,1.4563,-60.2728,0.1887,0.1848,0,0,205,13.5439,1,-25.4823,16.4561
285,286,0,3.8234,1.4563,-60.2728,3.8346,1.4672,-60.4534,0.1887,0.1813,0,0,205,13.62,1,-25.3017,16.38
286,287,0,3.8346,1.4672,-60.4534,3.8476,1.4816,-60.6442,0.1887,0.1917,0,0,205,13.7009,1,-25.1109,16.2991
287,288,0,3.8476,1.4816,-60.6442,3.8626,1.4998,-60.8721,0.1887,0.2292,0,0,205,13.7983,1,-24.883,16.2017
288,289,0,3.8626,1.4998,-60.8721,3.8755,1.5178,-61.0782,0.1887,0.2073,0,0,205,13.8871,1,-24.6769,16.1129
289,290,0,3.8755,1.5178,-61.0782,3.8899,1.5375,-61.2643,0.1887,0.1877,0,0,205,13.968,1,-24.4908,16.032
290,291,0,3.8899,1.5375,-61.2643,3.9302,1.5661,-61.4763,0.1887,0.2177,0,0,205,14.0626,1,-24.2788,15.9374
291,292,0,3.9302,1.5661,-61.4763,3.9561,1.599,-61.6429,0.1887,0.1718,0,0,205,14.1376,1,-24.1122,15.8624
292,293,0,3.9561,1.599,-61.6429,3.9959,1.6489,-61.8684,0.1887,0.2344,0,0,205,14.2408,1,-23.8867,15.7592
293,294,0,3.9959,1.6489,-61.8684,4.0434,1.6845,-62.0711,0.1887,0.2113,0,0,205,14.3346,1,-23.684,15.6654
294,295,0,4.0434,1.6845,-62.0711,4.1027,1.7038,-62.2547,0.1887,0.1939,0,0,205,14.4212,1,-23.5004,15.5788
295,296,0,4.1027,1.7038,-62.2547,4.1687,1.7263,-62.4459,0.1887,0.2036,0,0,205,14.5129,1,-23.3092,15.4871
296,297,0,4.1687,1.7263,-62.4459,4.2331,1.7465,-62.6399,0.1887,0.2054,0,0,205,14.606,1,-23.1152,15.394
297,298,0,4.2331,1.7465,-62.6399,4.2948,1.7617,-62.8589,0.1887,0.2281,0,0,205,14.7102,1,-22.8962,15.2898
298,299,0,4.2948,1.7617,-62.8589,4.3371,1.7787,-63.0579,0.1887,0.2041,0,0,205,14.8042,1,-22.6972,15.1958
299,300,0,4.3371,1.7787,-63.0579,4.3816,1.7945,-63.2726,0.1887,0.2198,0,0,205,14.9063,1,-22.4825,15.0937
300,301,0,4.3816,1.7945,-63.2726,4.4055,1.8134,-63.4305,0.1887,0.1608,0,0,205,14.9815,1,-22.3246,15.0185
301,302,0,4.4055,1.8134,-63.4305,4.4332,1.8374,-63.6262,0.1887,0.1991,0,0,205,15.0752,1,-22.1289,14.9248
302,303,0,4.4332,1.8374,-63.6262,4.4459,1.8515,-63.8451,0.1887,0.2198,0,0,205,15.1795,1,-21.91,14.8205
303,304,0,4.4459,1.8515,-63.8451,4.4563,1.8633,-64.045,0.1887,0.2005,0,0,205,15.2753,1,-21.7101,14.7247
304,305,0,4.4563,1.8633,-64.045,4.4516,1.8605,-64.2541,0.1887,0.2092,0,0,205,15.3762,1,-21.501,14.6238
305,306,0,4.4516,1.8605,-64.2541,4.4366,1.8751,-64.4711,0.1887,0.218,0,0,205,15.4821,1,-21.284,14.5179
306,307,0,4.4366,1.8751,-64.4711,4.4251,1.9162,-64.6565,0.1887,0.1902,0,0,205,15.5753,1,-21.0986,14.4247
307,308,0,4.4251,1.9162,-64.6565,4.4178,1.9575,-64.8838,0.1887,0.2312,0,0,205,15.6895,1,-20.8713,14.3105
308,309,0,4.4178,1.9575,-64.8838,4.4129,1.9861,-65.0822,0.1887,0.2005,0,0,205,15.7893,1,-20.6729,14.2107
309,310,0,4.4129,1.9861,-65.0822,4.4382,2.015,-65.3019,0.1887,0.223,0,0,205,15.9014,1,-20.4532,14.0986
310,311,0,4.4382,2.015,-65.3019,4.4567,2.0371,-65.4678,0.1887,0.1684,0,0,205,15.9866,1,-20.2873,14.0134
311,312,0,4.4567,2.0371,-65.4678,4.4795,2.0777,-65.6741,0.1887,0.2115,0,0,205,16.0945,1,-20.081,13.9055
312,313,0,4.4795,2.0777,-65.6741,4.5044,2.109,-65.9019,0.1887,0.2313,0,0,205,16.2136,1,-19.8532,13.7864
313,314,0,4.5044,2.109,-65.9019,4.5204,2.125,-66.0647,0.1887,0.1644,0,0,205,16.299,1,-19.6904,13.701
314,315,0,4.5204,2.125,-66.0647,4.5336,2.1536,-66.2669,0.1887,0.2046,0,0,205,16.406,1,-19.4882,13.594
315,316,0,4.5336,2.1536,-66.2669,4.5461,2.1826,-66.4555,0.1887,0.1912,0,0,205,16.5068,1,-19.2996,13.4932
316,317,0,4.5461,2.1826,-66.4555,4.5455,2.1949,-66.6929,0.1887,0.2377,0,0,205,16.6333,1,-19.0622,13.3667
317,318,0,4.5455,2.1949,-66.6929,4.5501,2.2026,-66.8746,0.1887,0.182,0,0,205,16.7311,1,-18.8805,13.2689
318,319,0,4.5501,2.2026,-66.8746,4.574,2.2079,-67.0854,0.1887,0.2122,0,0,205,16.846,1,-18.6697,13.154
319,320,0,4.574,2.2079,-67.0854,4.5881,2.2278,-67.2769,0.1887,0.1931,0,0,205,16.9514,1,-18.4782,13.0486
320,321,0,4.5881,2.2278,-67.2769,4.6026,2.2323,-67.4612,0.1887,0.1849,0,0,205,17.0533,1,-18.2939,12.9467
321,322,0,4.6026,2.2323,-67.4612,4.6201,2.2371,-67.6774,0.1887,0.217,0,0,205,17.1738,1,-18.0777,12.8262
322,323,0,4.6201,2.2371,-67.6774,4.6358,2.2392,-67.8741,0.1887,0.1974,0,0,205,17.2846,1,-17.881,12.7154
323,324,0,4.6358,2.2392,-67.8741,4.6505,2.2406,-68.0573,0.1887,0.1838,0,0,205,17.3885,1,-17.6978,12.6115
324,325,0,4.6505,2.2406,-68.0573,4.662,2.2499,-68.2553,0.1887,0.1986,0,0,205,17.5018,1,-17.4998,12.4982
325,326,0,4.662,2.2499,-68.2553,4.6756,2.2614,-68.4557,0.1887,0.2012,0,0,205,17.6177,1,-17.2994,12.3823
326,327,0,4.6756,2.2614,-68.4557,4.6951,2.2853,-68.6423,0.1887,0.1891,0,0,205,17.7275,1,-17.1128,12.2725
327,328,0,4.6951,2.2853,-68.6423,4.7273,2.303,-68.8263,0.1887,0.1877,0,0,205,17.8375,1,-16.9288,12.1625
328,329,0,4.7273,2.303,-68.8263,4.7626,2.3241,-69.0329,0.1887,0.2106,0,0,205,17.9621,1,-16.7222,12.0379
329,330,0,4.7626,2.3241,-69.0329,4.7901,2.3493,-69.2043,0.1887,0.1755,0,0,205,18.0669,1,-16.5508,11.9331
330,331,0,4.7901,2.3493,-69.2043,4.8346,2.3536,-69.4081,0.1887,0.2086,0,0,205,18.1926,1,-16.347,11.8074
331,332,0,4.8346,2.3536,-69.4081,4.8691,2.358,-69.5874,0.1887,0.1827,0,0,205,18.3037,1,-16.1677,11.6963
332,333,0,4.8691,2.358,-69.5874,4.9431,2.3511,-69.7777,0.1887,0.2043,0,0,205,18.4292,1,-15.9774,11.5708
333,334,0,4.9431,2.3511,-69.7777,5.0223,2.3481,-69.9717,0.1887,0.2095,0,0,205,18.5592,1,-15.7834,11.4408
334,335,0,5.0223,2.3481,-69.9717,5.0775,2.3307,-70.189,0.1887,0.2249,0,0,205,18.7002,1,-15.5661,11.2998
335,336,0,5.0775,2.3307,-70.189,5.1223,2.3165,-70.3653,0.1887,0.1824,0,0,205,18.8157,1,-15.3898,11.1843
336,337,0,5.1223,2.3165,-70.3653,5.1457,2.2785,-70.5832,0.1887,0.2224,0,0,205,18.9581,1,-15.1719,11.0419
337,338,0,5.1457,2.2785,-70.5832,5.1685,2.2606,-70.762,0.1887,0.1812,0,0,205,19.0753,1,-14.9931,10.9247
338,339,0,5.1685,2.2606,-70.762,5.2102,2.2196,-70.9489,0.1887,0.1958,0,0,205,19.2031,1,-14.8062,10.7969
339,340,0,5.2102,2.2196,-70.9489,5.2589,2.1921,-71.1447,0.1887,0.2037,0,0,205,19.3375,1,-14.6104,10.6625
340,341,0,5.2589,2.1921,-71.1447,5.3023,2.181,-71.3395,0.1887,0.1999,0,0,205,19.4708,1,-14.4156,10.5292
341,342,0,5.3023,2.181,-71.3395,5.324,2.1911,-71.5218,0.1887,0.1838,0,0,205,19.5947,1,-14.2333,10.4053
342,343,0,5.324,2.1911,-71.5218,5.3489,2.2039,-71.7487,0.1887,0.2287,0,0,205,19.7505,1,-14.0064,10.2495
343,344,0,5.3489,2.2039,-71.7487,5.36,2.2191,-71.9459,0.1887,0.198,0,0,205,19.887,1,-13.8092,10.113
344,345,0,5.36,2.2191,-71.9459,5.3699,2.2336,-72.1401,0.1887,0.195,0,0,205,20.0229,1,-13.615,9.9771
345,346,0,5.3699,2.2336,-72.1401,5.3644,2.2389,-72.3452,0.1887,0.2053,0,0,205,20.1675,1,-13.4099,9.8325
346,347,0,5.3644,2.2389,-72.3452,5.3485,2.2472,-72.5715,0.1887,0.227,0,0,205,20.3295,1,-13.1836,9.6705
347,348,0,5.3485,2.2472,-72.5715,5.3355,2.2545,-72.7617,0.1887,0.1908,0,0,205,20.4672,1,-12.9934,9.5328
348,349,0,5.3355,2.2545,-72.7617,5.3459,2.2754,-72.9872,0.1887,0.2267,0,0,205,20.6328,1,-12.7679,9.3672
349,350,0,5.3459,2.2754,-72.9872,5.3435,2.2636,-73.2048,0.1887,0.2179,0,0,205,20.7941,1,-12.5503,9.2059
350,351,0,5.3435,2.2636,-73.2048,5.3459,2.251,-73.379,0.1887,0.1747,0,0,205,20.925,1,-12.3761,9.075
351,352,0,5.3459,2.251,-73.379,5.3415,2.2488,-73.5465,0.1887,0.1675,0,0,205,21.0517,1,-12.2086,8.9483
352,353,0,5.3415,2.2488,-73.5465,5.3371,2.247,-73.7279,0.1887,0.1815,0,0,205,21.1905,1,-12.0272,8.8095
353,354,0,5.3371,2.247,-73.7279,5.3341,2.2306,-73.9169,0.1887,0.1897,0,0,205,21.3372,1,-11.8382,8.6628
354,355,0,5.3341,2.2306,-73.9169,5.3259,2.2199,-74.0755,0.1887,0.1592,0,0,205,21.4617,1,-11.6796,8.5383
355,356,0,5.3259,2.2199,-74.0755,5.329,2.2245,-74.2516,0.1887,0.1762,0,0,205,21.6009,1,-11.5035,8.3991
356,357,0,5.329,2.2245,-74.2516,5.3343,2.2291,-74.4402,0.1887,0.1887,0,0,205,21.7517,1,-11.3149,8.2483
357,358,0,5.3343,2.2291,-74.4402,5.3258,2.2358,-74.6305,0.1887,0.1906,0,0,205,21.9059,1,-11.1246,8.0941
358,359,0,5.3258,2.2358,-74.6305,5.3294,2.2473,-74.8239,0.1887,0.1938,0,0,205,22.0647,1,-10.9312,7.9353
359,360,0,5.3294,2.2473,-74.8239,5.3434,2.2628,-75.0434,0.1887,0.2205,0,0,205,22.2477,1,-10.7117,7.7523
360,361,0,5.3434,2.2628,-75.0434,5.3601,2.2717,-75.2636,0.1887,0.221,0,0,205,22.434,1,-10.4915,7.566
361,362,0,5.3601,2.2717,-75.2636,5.3736,2.276,-75.4829,0.1887,0.2198,0,0,205,22.6219,1,-10.2722,7.3781
362,363,0,5.3736,2.276,-75.4829,5.3856,2.2777,-75.7285,0.1887,0.2459,0,0,205,22.8356,1,-10.0266,7.1644
363,364,0,5.3856,2.2777,-75.7285,5.3956,2.2799,-75.9288,0.1887,0.2005,0,0,205,23.0127,1,-9.82630000000001,6.9873
364,365,0,5.3956,2.2799,-75.9288,5.4068,2.2825,-76.1587,0.1887,0.2303,0,0,205,23.219,1,-9.59640000000001,6.781
365,366,0,5.4068,2.2825,-76.1587,5.4037,2.2756,-76.3496,0.1887,0.1911,0,0,205,23.3929,1,-9.40550000000001,6.6071
366,367,0,5.4037,2.2756,-76.3496,5.3903,2.2137,-77.3476,0.1887,1,0,0,205,24.3444,1,-8.4075,5.6556
367,368,0,5.3903,2.2137,-77.3476,5.3839,2.1518,-78.3457,0.1887,1,0,0,205,25.3738,1,-7.40940000000001,4.6262
368,369,0,5.3839,2.1518,-78.3457,5.4179,2.0606,-79.341,0.1887,1,0,0,205,26.4953,1,-6.41410000000001,3.5047
369,370,0,5.4179,2.0606,-79.341,5.4712,2.0612,-80.3395,0.1887,1,0,0,205,27.7269,1,-5.4156,2.2731
370,371,0,5.4712,2.0612,-80.3395,5.5053,2.0786,-81.3388,0.1887,1,0,0,205,29.0925,1,-4.4163,0.907499999999999
371,372,0,5.5053,2.0786,-81.3388,5.5177,2.0964,-81.9453,0.535150908445591,0.6069,0,0,205,30,1,-3.8098,0
18657,18658,1,0,0,-3.1,-0.1505,-0.8159,-3.6583,0.534731514557256,1,0,0,205,0.1469,2,-82.0968,29.8531
18658,18659,1,-0.1505,-0.8159,-3.6583,-0.2497,-1.4766,-4.2255,0.51795599089194,0.8764,0,0,205,0.277,2,-81.5296,29.723
18659,18660,1,-0.2497,-1.4766,-4.2255,-0.2717,-1.6187,-4.349,0.514377164263497,0.1895,0,0,205,0.3053,2,-81.4061,29.6947
18660,18661,1,-0.2717,-1.6187,-4.349,-0.2994,-1.7672,-4.5,0.510360214314802,0.2136,0,0,205,0.3373,2,-81.2551,29.6627
18661,18662,1,-0.2994,-1.7672,-4.5,-0.3159,-1.9308,-4.6209,0.506548350413721,0.2041,0,0,205,0.3679,2,-81.1342,29.6321
18662,18663,1,-0.3159,-1.9308,-4.6209,-0.312,-2.0891,-4.7608,0.502617166029533,0.2113,0,0,205,0.3997,2,-80.9943,29.6003
18663,18664,1,-0.312,-2.0891,-4.7608,-0.3054,-2.2381,-4.8929,0.498936472976192,0.1993,0,0,205,0.4297,2,-80.8622,29.5703
18664,18665,1,-0.3054,-2.2381,-4.8929,-0.2833,-2.3545,-5.0504,0.49530700328836,0.1971,0,0,205,0.4595,2,-80.7047,29.5405
18665,18666,1,-0.2833,-2.3545,-5.0504,-0.2565,-2.4826,-5.2283,0.491258408208051,0.2208,0,0,205,0.493,2,-80.5268,29.507
18666,18667,1,-0.2565,-2.4826,-5.2283,-0.2329,-2.6036,-5.3983,0.487445884919067,0.21,0,0,205,0.5248,2,-80.3568,29.4752
18667,18668,1,-0.2329,-2.6036,-5.3983,-0.2077,-2.7149,-5.5766,0.483603704506978,0.2116,0,0,205,0.5571,2,-80.1785,29.4429
18668,18669,1,-0.2077,-2.7149,-5.5766,-0.1781,-2.815,-5.7248,0.480344607681878,0.1813,0,0,205,0.5847,2,-80.0303,29.4153
18669,18670,1,-0.1781,-2.815,-5.7248,-0.1549,-2.9402,-5.8863,0.476651816060241,0.2057,0,0,205,0.6162,2,-79.8688,29.3838
